Date,Hour,DEgen,DEload,DKgen,DKload,HUgen,HUload,ITgen,ITload,NEgen,NEload,POgen,POload,SEgen,SEload,SPgen,SPload,HU_surplus,IT_surplus,PO_surplus,SP_surplus,DE_surplus,DK_surplus,SE_surplus,NE_surplus,label,spring,summer,winter,day_of_week,is_weekend
2022-08-04,12,186184.0,247320.0,2302.0,4140.0,7025.0,20098.0,15612.0,45700.0,2076.0,38556.0,6194.0,21522.0,10813.0,12407.0,81420.0,140016.0,-13073.0,-30088.0,-15328.0,-58596.0,-61136.0,-1838.0,-1594.0,-36480.0,4,0,1,0,3,0
2022-08-04,13,165638.0,243394.0,2096.0,4159.0,6064.0,20670.0,14802.0,45869.0,2580.0,38742.0,5136.0,21525.0,11565.0,12929.0,86052.0,137648.0,-14606.0,-31067.0,-16389.0,-51596.0,-77756.0,-2063.0,-1364.0,-36162.0,4,0,1,0,3,0
2022-08-04,14,141067.0,237767.0,2180.0,4336.0,4784.0,21270.0,14521.0,45596.0,2543.0,41293.0,3981.0,21572.0,11672.0,12789.0,88200.0,137476.0,-16486.0,-31075.0,-17591.0,-49276.0,-96700.0,-2156.0,-1117.0,-38750.0,4,0,1,0,3,0
2022-08-04,15,113223.0,237087.0,2214.0,4238.0,3125.0,21680.0,13395.0,44640.0,2395.0,44952.0,3050.0,21347.0,11611.0,12544.0,91068.0,136348.0,-18555.0,-31245.0,-18297.0,-45280.0,-123864.0,-2024.0,-933.0,-42557.0,4,0,1,0,3,0
2022-08-04,16,91729.0,234095.0,2119.0,3948.0,1485.0,22181.0,12474.0,43921.0,2157.0,47446.0,2803.0,21304.0,11585.0,12355.0,92348.0,133016.0,-20696.0,-31447.0,-18501.0,-40668.0,-142366.0,-1829.0,-770.0,-45289.0,4,0,1,0,3,0
2022-08-04,17,83687.0,230171.0,2064.0,3777.0,815.0,22120.0,11574.0,43101.0,2019.0,50049.0,3245.0,21200.0,11197.0,12175.0,84384.0,130184.0,-21305.0,-31527.0,-17955.0,-45800.0,-146484.0,-1713.0,-978.0,-48030.0,4,0,1,0,3,0
2022-08-04,18,75905.0,221688.0,1694.0,3622.0,727.0,22126.0,10509.0,41971.0,2108.0,51737.0,3857.0,20877.0,11103.0,11845.0,67612.0,128720.0,-21399.0,-31462.0,-17020.0,-61108.0,-145783.0,-1928.0,-742.0,-49629.0,4,0,1,0,3,0
2022-08-04,19,69267.0,215856.0,1363.0,3445.0,738.0,21191.0,7949.0,38987.0,2107.0,51569.0,4355.0,19351.0,10889.0,11146.0,58324.0,129224.0,-20453.0,-31038.0,-14996.0,-70900.0,-146589.0,-2082.0,-257.0,-49462.0,4,0,1,0,3,0
2022-08-04,20,62991.0,202180.0,1405.0,3196.0,714.0,19946.0,5709.0,36050.0,2271.0,49835.0,4412.0,17852.0,10190.0,10497.0,55792.0,123328.0,-19232.0,-30341.0,-13440.0,-67536.0,-139189.0,-1791.0,-307.0,-47564.0,4,0,1,0,3,0
2022-08-04,21,57033.0,184788.0,1399.0,3006.0,704.0,18778.0,4140.0,33044.0,1835.0,47625.0,4241.0,16600.0,9249.0,10323.0,56352.0,114852.0,-18074.0,-28904.0,-12359.0,-58500.0,-127755.0,-1607.0,-1074.0,-45790.0,4,0,1,0,3,0
2022-08-04,22,54394.0,175151.0,1502.0,2877.0,745.0,17433.0,4216.0,31217.0,1589.0,45093.0,4012.0,15939.0,9005.0,10872.0,51884.0,109372.0,-16688.0,-27001.0,-11927.0,-57488.0,-120757.0,-1375.0,-1867.0,-43504.0,3,0,1,0,3,0
2022-08-04,23,54759.0,169911.0,1621.0,2767.0,753.0,16429.0,4201.0,29833.0,1670.0,43621.0,3602.0,15684.0,8546.0,11090.0,48080.0,103736.0,-15676.0,-25632.0,-12082.0,-55656.0,-115152.0,-1146.0,-2544.0,-41951.0,3,0,1,0,3,0
2022-08-05,0,51802.0,170364.0,1681.0,2757.0,838.0,15919.0,5718.0,29278.0,1811.0,42858.0,3269.0,15502.0,8219.0,10894.0,46080.0,99088.0,-15081.0,-23560.0,-12233.0,-53008.0,-118562.0,-1076.0,-2675.0,-41047.0,3,0,1,0,4,0
2022-08-05,1,55533.0,167908.0,1678.0,2760.0,791.0,15788.0,5515.0,28915.0,2226.0,42349.0,3098.0,15581.0,7975.0,10368.0,43964.0,96504.0,-14997.0,-23400.0,-12483.0,-52540.0,-112375.0,-1082.0,-2393.0,-40123.0,3,0,1,0,4,0
2022-08-05,2,61357.0,171337.0,1809.0,2847.0,772.0,16069.0,5303.0,29613.0,2251.0,42249.0,2874.0,15655.0,8457.0,10141.0,42820.0,95128.0,-15297.0,-24310.0,-12781.0,-52308.0,-109980.0,-1038.0,-1684.0,-39998.0,3,0,1,0,4,0
2022-08-05,3,59810.0,185460.0,1673.0,3184.0,831.0,16760.0,3814.0,31796.0,2094.0,43081.0,2828.0,17639.0,9373.0,10943.0,42732.0,96944.0,-15929.0,-27982.0,-14811.0,-54212.0,-125650.0,-1511.0,-1570.0,-40987.0,3,0,1,0,4,0
2022-08-05,4,58820.0,208630.0,1620.0,3664.0,1425.0,18393.0,6078.0,35414.0,2064.0,44523.0,3306.0,19922.0,10127.0,11991.0,39380.0,103720.0,-16968.0,-29336.0,-16616.0,-64340.0,-149810.0,-2044.0,-1864.0,-42459.0,4,0,1,0,4,0
2022-08-05,5,72282.0,227272.0,1905.0,3990.0,3039.0,19047.0,10240.0,39983.0,2753.0,45457.0,4243.0,21192.0,10559.0,12869.0,42444.0,109124.0,-16008.0,-29743.0,-16949.0,-66680.0,-154990.0,-2085.0,-2310.0,-42704.0,3,0,1,0,4,0
2022-08-05,6,92283.0,236985.0,1945.0,4158.0,4856.0,19261.0,12605.0,42913.0,3225.0,44753.0,5637.0,21583.0,10651.0,13439.0,50440.0,114492.0,-14405.0,-30308.0,-15946.0,-64052.0,-144702.0,-2213.0,-2788.0,-41528.0,3,0,1,0,4,0
2022-08-05,7,106506.0,242955.0,2038.0,4303.0,6269.0,19373.0,13731.0,43600.0,2827.0,42998.0,7149.0,21547.0,10773.0,13784.0,67624.0,121148.0,-13104.0,-29869.0,-14398.0,-53524.0,-136449.0,-2265.0,-3011.0,-40171.0,3,0,1,0,4,0
2022-08-05,8,120474.0,249956.0,2208.0,4318.0,7278.0,19569.0,14680.0,43768.0,3179.0,41812.0,7951.0,21857.0,10806.0,13757.0,82488.0,126640.0,-12291.0,-29088.0,-13906.0,-44152.0,-129482.0,-2110.0,-2951.0,-38633.0,3,0,1,0,4,0
2022-08-05,9,132577.0,250371.0,2142.0,4253.0,7817.0,19758.0,15570.0,43655.0,3834.0,41264.0,7976.0,21904.0,10843.0,13617.0,86872.0,130436.0,-11941.0,-28085.0,-13928.0,-43564.0,-117794.0,-2111.0,-2774.0,-37430.0,3,0,1,0,4,0
2022-08-05,10,141068.0,245089.0,2244.0,4217.0,7920.0,19926.0,15750.0,43311.0,4425.0,38489.0,7853.0,21885.0,10930.0,13791.0,86724.0,134216.0,-12006.0,-27561.0,-14032.0,-47492.0,-104021.0,-1973.0,-2861.0,-34064.0,3,0,1,0,4,0
2022-08-05,11,163795.0,241497.0,2422.0,4126.0,7743.0,19896.0,14863.0,43702.0,5436.0,36408.0,7280.0,21499.0,10941.0,13670.0,84680.0,137080.0,-12153.0,-28839.0,-14219.0,-52400.0,-77702.0,-1704.0,-2729.0,-30972.0,3,0,1,0,4,0
2022-08-05,12,177940.0,238529.0,2582.0,3986.0,7216.0,20363.0,14819.0,44124.0,6808.0,35009.0,6350.0,21695.0,10826.0,13276.0,84992.0,136776.0,-13147.0,-29305.0,-15345.0,-51784.0,-60589.0,-1404.0,-2450.0,-28201.0,3,0,1,0,4,0
2022-08-05,13,185996.0,236392.0,2862.0,4003.0,6226.0,20984.0,14071.0,44366.0,7549.0,35028.0,5209.0,21779.0,10797.0,12944.0,86248.0,134724.0,-14758.0,-30295.0,-16570.0,-48476.0,-50396.0,-1141.0,-2147.0,-27479.0,3,0,1,0,4,0
2022-08-05,14,179209.0,236461.0,3136.0,4072.0,4826.0,21716.0,14235.0,44386.0,7586.0,37110.0,4000.0,21744.0,10911.0,13151.0,88320.0,133020.0,-16890.0,-30151.0,-17744.0,-44700.0,-57252.0,-936.0,-2240.0,-29524.0,3,0,1,0,4,0
2022-08-05,15,152214.0,236752.0,3102.0,4007.0,3049.0,22107.0,13118.0,43747.0,7465.0,40514.0,3332.0,21518.0,10859.0,12932.0,87128.0,130336.0,-19058.0,-30629.0,-18186.0,-43208.0,-84538.0,-905.0,-2073.0,-33049.0,3,0,1,0,4,0
2022-08-05,16,126553.0,230972.0,2687.0,3845.0,1397.0,22453.0,11977.0,42698.0,6445.0,42665.0,3166.0,21372.0,10650.0,12524.0,87096.0,127720.0,-21056.0,-30721.0,-18206.0,-40624.0,-104419.0,-1158.0,-1874.0,-36220.0,3,0,1,0,4,0
2022-08-05,17,108445.0,220154.0,3003.0,3467.0,763.0,22381.0,10705.0,41780.0,4792.0,44907.0,3408.0,21235.0,10468.0,12202.0,84268.0,125836.0,-21618.0,-31075.0,-17827.0,-41568.0,-111709.0,-464.0,-1734.0,-40115.0,3,0,1,0,4,0
2022-08-05,18,96046.0,206947.0,3135.0,3361.0,673.0,22304.0,9331.0,40597.0,3685.0,47072.0,3152.0,20878.0,10339.0,11868.0,73712.0,122824.0,-21631.0,-31266.0,-17726.0,-49112.0,-110901.0,-226.0,-1529.0,-43387.0,3,0,1,0,4,0
2022-08-05,19,87693.0,199749.0,3321.0,3251.0,666.0,21356.0,6585.0,37900.0,3235.0,47699.0,2673.0,19443.0,10140.0,11303.0,67760.0,121884.0,-20690.0,-31315.0,-16770.0,-54124.0,-112056.0,70.0,-1163.0,-44464.0,3,0,1,0,4,0
2022-08-05,20,83326.0,189794.0,3612.0,3082.0,660.0,20081.0,5696.0,35141.0,3061.0,46714.0,2541.0,18114.0,10057.0,10685.0,65724.0,116116.0,-19421.0,-29445.0,-15573.0,-50392.0,-106468.0,530.0,-628.0,-43653.0,3,0,1,0,4,0
2022-08-05,21,80871.0,179343.0,3478.0,2896.0,666.0,18869.0,5988.0,32903.0,2537.0,45054.0,2415.0,16819.0,10433.0,10502.0,57748.0,108504.0,-18203.0,-26915.0,-14404.0,-50756.0,-98472.0,582.0,-69.0,-42517.0,3,0,1,0,4,0
2022-08-05,22,77553.0,170415.0,3549.0,2770.0,684.0,17518.0,5318.0,30688.0,2140.0,43193.0,2328.0,16098.0,10393.0,10231.0,56824.0,104564.0,-16834.0,-25370.0,-13770.0,-47740.0,-92862.0,779.0,162.0,-41053.0,3,0,1,0,4,0
2022-08-05,23,73174.0,163841.0,3514.0,2669.0,710.0,16440.0,5061.0,29317.0,1874.0,41854.0,2444.0,15595.0,10158.0,10081.0,55608.0,98676.0,-15730.0,-24256.0,-13151.0,-43068.0,-90667.0,845.0,77.0,-39980.0,3,0,1,0,4,0
2022-08-06,0,70958.0,160593.0,3509.0,2636.0,718.0,15872.0,4697.0,28474.0,1804.0,40868.0,2711.0,15482.0,10147.0,9654.0,55024.0,93872.0,-15154.0,-23777.0,-12771.0,-38848.0,-89635.0,873.0,493.0,-39064.0,3,0,1,0,5,1
2022-08-06,1,70041.0,158819.0,3391.0,2608.0,814.0,15603.0,4545.0,28049.0,1876.0,40213.0,2902.0,15289.0,10100.0,9346.0,49624.0,91124.0,-14789.0,-23504.0,-12387.0,-41500.0,-88778.0,783.0,754.0,-38337.0,3,0,1,0,5,1
2022-08-06,2,71708.0,160013.0,3284.0,2638.0,1047.0,15593.0,4624.0,28078.0,2028.0,40036.0,2769.0,14916.0,10128.0,9224.0,43200.0,90036.0,-14546.0,-23454.0,-12147.0,-46836.0,-88305.0,646.0,904.0,-38008.0,4,0,1,0,5,1
2022-08-06,3,68584.0,160589.0,3312.0,2739.0,1331.0,15369.0,4857.0,28230.0,1812.0,39903.0,3079.0,15526.0,10328.0,9731.0,38508.0,89576.0,-14038.0,-23373.0,-12447.0,-51068.0,-92005.0,573.0,597.0,-38091.0,4,0,1,0,5,1
2022-08-06,4,70303.0,166270.0,3672.0,3001.0,2040.0,15951.0,6454.0,30045.0,1779.0,39098.0,3551.0,16565.0,10759.0,10268.0,36376.0,91076.0,-13911.0,-23591.0,-13014.0,-54700.0,-95967.0,671.0,491.0,-37319.0,3,0,1,0,5,1
2022-08-06,5,81183.0,176872.0,4404.0,3300.0,3522.0,16412.0,9832.0,32663.0,1431.0,36936.0,4062.0,17714.0,11123.0,10423.0,34484.0,91164.0,-12890.0,-22831.0,-13652.0,-56680.0,-95689.0,1104.0,700.0,-35505.0,3,0,1,0,5,1
2022-08-06,6,105402.0,189650.0,5017.0,3550.0,5428.0,16923.0,12278.0,34743.0,1615.0,34755.0,4641.0,18552.0,11475.0,10763.0,39680.0,96672.0,-11495.0,-22465.0,-13911.0,-56992.0,-84248.0,1467.0,712.0,-33140.0,3,0,1,0,5,1
2022-08-06,7,139127.0,201659.0,5210.0,3719.0,6959.0,17193.0,14120.0,35635.0,2038.0,32968.0,5398.0,18955.0,11361.0,10859.0,55084.0,103732.0,-10234.0,-21515.0,-13557.0,-48648.0,-62532.0,1491.0,502.0,-30930.0,3,0,1,0,5,1
2022-08-06,8,166919.0,209354.0,5251.0,3802.0,7935.0,17444.0,16424.0,35966.0,2177.0,30883.0,5726.0,18900.0,11444.0,11230.0,70264.0,109856.0,-9509.0,-19542.0,-13174.0,-39592.0,-42435.0,1449.0,214.0,-28706.0,3,0,1,0,5,1
2022-08-06,9,182675.0,211403.0,5052.0,3873.0,8305.0,17720.0,17353.0,36428.0,2027.0,28433.0,6176.0,18769.0,11495.0,11597.0,74036.0,112660.0,-9415.0,-19075.0,-12593.0,-38624.0,-28728.0,1179.0,-102.0,-26406.0,3,0,1,0,5,1
2022-08-06,10,193473.0,207435.0,5073.0,3764.0,8417.0,17859.0,18222.0,36664.0,2093.0,27235.0,6402.0,18461.0,11341.0,11874.0,75372.0,115272.0,-9442.0,-18442.0,-12059.0,-39900.0,-13962.0,1309.0,-533.0,-25142.0,3,0,1,0,5,1
2022-08-06,11,197011.0,201761.0,5023.0,3707.0,8016.0,17890.0,17898.0,36958.0,2063.0,26593.0,6442.0,17964.0,11077.0,11522.0,75580.0,118496.0,-9874.0,-19060.0,-11522.0,-42916.0,-4750.0,1316.0,-445.0,-24530.0,3,0,1,0,5,1
2022-08-06,12,190804.0,198626.0,5098.0,3700.0,7283.0,18224.0,17066.0,37237.0,2168.0,26907.0,6267.0,17770.0,10870.0,11196.0,76180.0,119044.0,-10941.0,-20171.0,-11503.0,-42864.0,-7822.0,1398.0,-326.0,-24739.0,3,0,1,0,5,1
2022-08-06,13,177866.0,195975.0,4579.0,3720.0,6197.0,18689.0,14589.0,37502.0,2178.0,28469.0,5627.0,17578.0,11028.0,10828.0,76576.0,118324.0,-12492.0,-22913.0,-11951.0,-41748.0,-18109.0,859.0,200.0,-26291.0,3,0,1,0,5,1
2022-08-06,14,150596.0,193202.0,3980.0,3868.0,4921.0,19226.0,12316.0,37711.0,2284.0,31267.0,4589.0,17548.0,11208.0,10683.0,76368.0,117772.0,-14305.0,-25395.0,-12959.0,-41404.0,-42606.0,112.0,525.0,-28983.0,4,0,1,0,5,1
2022-08-06,15,118293.0,192764.0,3738.0,3686.0,3580.0,19436.0,11307.0,37741.0,2164.0,35285.0,3488.0,17585.0,11628.0,11410.0,75052.0,117508.0,-15856.0,-26434.0,-14097.0,-42456.0,-74471.0,52.0,218.0,-33121.0,4,0,1,0,5,1
2022-08-06,16,88968.0,188892.0,3336.0,3473.0,2260.0,19749.0,10879.0,37259.0,1981.0,38529.0,3006.0,17594.0,11693.0,11881.0,69852.0,117392.0,-17489.0,-26380.0,-14588.0,-47540.0,-99924.0,-137.0,-188.0,-36548.0,3,0,1,0,5,1
2022-08-06,17,74628.0,184467.0,2653.0,3276.0,1600.0,19747.0,10469.0,36505.0,1467.0,42152.0,3064.0,17759.0,11368.0,11835.0,61168.0,116256.0,-18147.0,-26036.0,-14695.0,-55088.0,-109839.0,-623.0,-467.0,-40685.0,4,0,1,0,5,1
2022-08-06,18,66745.0,178121.0,2162.0,3176.0,1545.0,19998.0,9776.0,35533.0,1236.0,44586.0,3142.0,17777.0,11144.0,11584.0,51100.0,115316.0,-18453.0,-25757.0,-14635.0,-64216.0,-111376.0,-1014.0,-440.0,-43350.0,4,0,1,0,5,1
2022-08-06,19,67504.0,175790.0,1984.0,3083.0,1477.0,19143.0,7569.0,33539.0,1123.0,45604.0,2662.0,16558.0,10661.0,10782.0,50156.0,117348.0,-17666.0,-25970.0,-13896.0,-67192.0,-108286.0,-1099.0,-121.0,-44481.0,4,0,1,0,5,1
2022-08-06,20,63321.0,168847.0,1879.0,2907.0,1374.0,17752.0,6395.0,31233.0,956.0,44887.0,2228.0,15510.0,10329.0,10247.0,48700.0,112320.0,-16378.0,-24838.0,-13282.0,-63620.0,-105526.0,-1028.0,82.0,-43931.0,4,0,1,0,5,1
2022-08-06,21,56573.0,158986.0,1807.0,2744.0,1314.0,16508.0,6965.0,29157.0,832.0,43380.0,1877.0,14431.0,9767.0,10256.0,46196.0,106056.0,-15194.0,-22192.0,-12554.0,-59860.0,-102413.0,-937.0,-489.0,-42548.0,4,0,1,0,5,1
2022-08-06,22,54025.0,150519.0,1661.0,2627.0,1224.0,15481.0,6473.0,27545.0,743.0,41785.0,1628.0,13938.0,9589.0,10300.0,44172.0,100744.0,-14257.0,-21072.0,-12310.0,-56572.0,-96494.0,-966.0,-711.0,-41042.0,4,0,1,0,5,1
2022-08-06,23,53453.0,145238.0,1475.0,2538.0,1157.0,14863.0,6106.0,26360.0,717.0,40522.0,1439.0,13646.0,9460.0,10268.0,39888.0,94896.0,-13706.0,-20254.0,-12207.0,-55008.0,-91785.0,-1063.0,-808.0,-39805.0,4,0,1,0,5,1
2022-08-07,0,51422.0,141999.0,1374.0,2497.0,1141.0,14423.0,6285.0,25509.0,675.0,39597.0,1281.0,13468.0,9184.0,10142.0,37124.0,89928.0,-13282.0,-19224.0,-12187.0,-52804.0,-90577.0,-1123.0,-958.0,-38922.0,4,0,1,0,6,1
2022-08-07,1,50231.0,140389.0,1219.0,2487.0,1101.0,14209.0,6245.0,25147.0,652.0,39023.0,1014.0,13195.0,8961.0,9792.0,34292.0,86996.0,-13108.0,-18902.0,-12181.0,-52704.0,-90158.0,-1268.0,-831.0,-38371.0,4,0,1,0,6,1
2022-08-07,2,48068.0,140503.0,1226.0,2454.0,1047.0,14231.0,6179.0,25027.0,678.0,38676.0,1001.0,12760.0,8772.0,9699.0,31016.0,84576.0,-13184.0,-18848.0,-11759.0,-53560.0,-92435.0,-1228.0,-927.0,-37998.0,4,0,1,0,6,1
2022-08-07,3,47556.0,139861.0,1286.0,2548.0,1035.0,13982.0,6360.0,24651.0,784.0,38394.0,1345.0,13014.0,8645.0,10116.0,29112.0,83980.0,-12947.0,-18291.0,-11669.0,-54868.0,-92305.0,-1262.0,-1471.0,-37610.0,3,0,1,0,6,1
2022-08-07,4,55089.0,142584.0,1318.0,2760.0,1475.0,14460.0,7639.0,25651.0,855.0,36798.0,2584.0,13784.0,8524.0,10583.0,29204.0,84564.0,-12985.0,-18012.0,-11200.0,-55360.0,-87495.0,-1442.0,-2059.0,-35943.0,3,0,1,0,6,1
2022-08-07,5,73492.0,151523.0,1521.0,3074.0,2420.0,14977.0,11382.0,27693.0,989.0,34177.0,3933.0,14884.0,8667.0,11000.0,27840.0,83308.0,-12557.0,-16311.0,-10951.0,-55468.0,-78031.0,-1553.0,-2333.0,-33188.0,3,0,1,0,6,1
2022-08-07,6,103190.0,164903.0,1750.0,3355.0,3628.0,15595.0,14038.0,29471.0,1347.0,31583.0,4864.0,15331.0,9033.0,10884.0,36412.0,86916.0,-11967.0,-15433.0,-10467.0,-50504.0,-61713.0,-1605.0,-1851.0,-30236.0,3,0,1,0,6,1
2022-08-07,7,144427.0,175400.0,1635.0,3663.0,4897.0,15978.0,15947.0,30450.0,1739.0,28960.0,5400.0,15384.0,9632.0,11314.0,50848.0,93024.0,-11081.0,-14503.0,-9984.0,-42176.0,-30973.0,-2028.0,-1682.0,-27221.0,4,0,1,0,6,1
2022-08-07,8,174834.0,181684.0,1728.0,3681.0,6065.0,15963.0,16186.0,30194.0,2088.0,26095.0,5591.0,15504.0,9894.0,11705.0,61712.0,97896.0,-9898.0,-14008.0,-9913.0,-36184.0,-6850.0,-1953.0,-1811.0,-24007.0,4,0,1,0,6,1
2022-08-07,9,189659.0,187799.0,1839.0,3673.0,6561.0,15777.0,17438.0,31005.0,2222.0,23830.0,5857.0,15840.0,9795.0,11602.0,66352.0,100756.0,-9216.0,-13567.0,-9983.0,-34404.0,1860.0,-1834.0,-1807.0,-21608.0,2,0,1,0,6,1
2022-08-07,10,199431.0,186349.0,2012.0,3663.0,6869.0,15334.0,18271.0,31049.0,2371.0,22677.0,5894.0,15786.0,9617.0,11431.0,73768.0,103688.0,-8465.0,-12778.0,-9892.0,-29920.0,13082.0,-1651.0,-1814.0,-20306.0,2,0,1,0,6,1
2022-08-07,11,199988.0,180256.0,1968.0,3651.0,7084.0,15083.0,18818.0,31248.0,2588.0,21991.0,5764.0,15507.0,9724.0,11609.0,79092.0,107976.0,-7999.0,-12430.0,-9743.0,-28884.0,19732.0,-1683.0,-1885.0,-19403.0,2,0,1,0,6,1
2022-08-07,12,194589.0,177256.0,1930.0,3618.0,6706.0,15445.0,18529.0,31677.0,3102.0,22496.0,5193.0,15421.0,9937.0,11768.0,81812.0,109320.0,-8739.0,-13148.0,-10228.0,-27508.0,17333.0,-1688.0,-1831.0,-19394.0,2,0,1,0,6,1
2022-08-07,13,175290.0,175729.0,1669.0,3647.0,5812.0,16233.0,16040.0,31449.0,2807.0,24574.0,4153.0,15217.0,9751.0,11552.0,81780.0,108212.0,-10421.0,-15409.0,-11064.0,-26432.0,-439.0,-1978.0,-1801.0,-21767.0,2,0,1,0,6,1
2022-08-07,14,144369.0,175256.0,1577.0,3880.0,4523.0,17211.0,12486.0,31803.0,2898.0,28853.0,3130.0,15690.0,10142.0,12028.0,80436.0,107628.0,-12688.0,-19317.0,-12560.0,-27192.0,-30887.0,-2303.0,-1886.0,-25955.0,4,0,1,0,6,1
2022-08-07,15,106059.0,176624.0,1443.0,3876.0,2924.0,17905.0,10860.0,32323.0,2428.0,33947.0,1900.0,16245.0,10194.0,12167.0,78472.0,108280.0,-14981.0,-21463.0,-14345.0,-29808.0,-70565.0,-2433.0,-1973.0,-31519.0,4,0,1,0,6,1
2022-08-07,16,73129.0,178613.0,1198.0,3652.0,1551.0,18518.0,10418.0,32728.0,1996.0,38224.0,1586.0,16441.0,10137.0,12330.0,73936.0,108696.0,-16967.0,-22310.0,-14855.0,-34760.0,-105484.0,-2454.0,-2193.0,-36228.0,4,0,1,0,6,1
2022-08-07,17,55323.0,178830.0,889.0,3451.0,964.0,18890.0,10164.0,33209.0,1569.0,41579.0,1647.0,16878.0,10139.0,12396.0,66172.0,108780.0,-17926.0,-23045.0,-15231.0,-42608.0,-123507.0,-2562.0,-2257.0,-40010.0,4,0,1,0,6,1
2022-08-07,18,49953.0,178218.0,774.0,3363.0,960.0,19603.0,9814.0,32965.0,1003.0,44795.0,1874.0,17107.0,10110.0,12244.0,51636.0,108828.0,-18643.0,-23151.0,-15233.0,-57192.0,-128265.0,-2589.0,-2134.0,-43792.0,4,0,1,0,6,1
2022-08-07,19,52673.0,179105.0,721.0,3190.0,908.0,18813.0,8023.0,31277.0,778.0,46121.0,1394.0,16481.0,10031.0,11550.0,48508.0,113144.0,-17905.0,-23254.0,-15087.0,-64636.0,-126432.0,-2469.0,-1519.0,-45343.0,4,0,1,0,6,1
2022-08-07,20,55177.0,172556.0,729.0,2982.0,985.0,17362.0,6530.0,29073.0,741.0,45109.0,1099.0,15351.0,9561.0,10851.0,48768.0,110476.0,-16377.0,-22543.0,-14252.0,-61708.0,-117379.0,-2253.0,-1290.0,-44368.0,4,0,1,0,6,1
2022-08-07,21,54050.0,162236.0,750.0,2833.0,908.0,16209.0,5533.0,26975.0,729.0,43519.0,1050.0,14449.0,9206.0,10482.0,43956.0,103776.0,-15301.0,-21442.0,-13399.0,-59820.0,-108186.0,-2083.0,-1276.0,-42790.0,4,0,1,0,6,1
2022-08-07,22,52033.0,156761.0,736.0,2755.0,825.0,15083.0,5779.0,25464.0,734.0,42056.0,1005.0,13937.0,9132.0,10284.0,37928.0,97552.0,-14258.0,-19685.0,-12932.0,-59624.0,-104728.0,-2019.0,-1152.0,-41322.0,4,0,1,0,6,1
2022-08-07,23,53421.0,153121.0,743.0,2692.0,731.0,14350.0,6197.0,24464.0,761.0,40714.0,925.0,13693.0,9073.0,10360.0,35084.0,92040.0,-13619.0,-18267.0,-12768.0,-56956.0,-99700.0,-1949.0,-1287.0,-39953.0,4,0,1,0,6,1
2022-08-08,0,53145.0,150077.0,706.0,2667.0,751.0,14060.0,6549.0,23850.0,822.0,40128.0,805.0,13723.0,8959.0,10315.0,31664.0,88208.0,-13309.0,-17301.0,-12918.0,-56544.0,-96932.0,-1961.0,-1356.0,-39306.0,4,0,1,0,0,0
2022-08-08,1,50634.0,150654.0,683.0,2726.0,738.0,14099.0,5779.0,23834.0,875.0,39611.0,705.0,13992.0,8859.0,10413.0,30816.0,86416.0,-13361.0,-18055.0,-13287.0,-55600.0,-100020.0,-2043.0,-1554.0,-38736.0,4,0,1,0,0,0
2022-08-08,2,42505.0,155650.0,650.0,2874.0,781.0,14723.0,5938.0,24815.0,850.0,39683.0,637.0,14382.0,9145.0,10570.0,28564.0,86156.0,-13942.0,-18877.0,-13745.0,-57592.0,-113145.0,-2224.0,-1425.0,-38833.0,4,0,1,0,0,0
2022-08-08,3,36581.0,170500.0,712.0,3324.0,865.0,15681.0,5925.0,26622.0,847.0,40884.0,934.0,16855.0,9456.0,11518.0,25648.0,88852.0,-14816.0,-20697.0,-15921.0,-63204.0,-133919.0,-2612.0,-2062.0,-40037.0,4,0,1,0,0,0
2022-08-08,4,47924.0,195973.0,786.0,3882.0,1409.0,17679.0,7548.0,29827.0,989.0,42049.0,1860.0,18957.0,9828.0,12631.0,23920.0,96820.0,-16270.0,-22279.0,-17097.0,-72900.0,-148049.0,-3096.0,-2803.0,-41060.0,4,0,1,0,0,0
2022-08-08,5,70962.0,215279.0,912.0,4185.0,2469.0,18501.0,10707.0,33360.0,957.0,42431.0,3285.0,20249.0,10189.0,13257.0,26324.0,102284.0,-16032.0,-22653.0,-16964.0,-75960.0,-144317.0,-3273.0,-3068.0,-41474.0,4,0,1,0,0,0
2022-08-08,6,99750.0,227557.0,1274.0,4338.0,3718.0,18798.0,12951.0,35240.0,1144.0,41150.0,4524.0,20892.0,10343.0,13343.0,33572.0,108616.0,-15080.0,-22289.0,-16368.0,-75044.0,-127807.0,-3064.0,-3000.0,-40006.0,4,0,1,0,0,0
2022-08-08,7,127008.0,233053.0,1519.0,4498.0,4849.0,18851.0,14506.0,35830.0,1482.0,38689.0,5325.0,20890.0,10506.0,13484.0,47656.0,114936.0,-14002.0,-21324.0,-15565.0,-67280.0,-106045.0,-2979.0,-2978.0,-37207.0,4,0,1,0,0,0
2022-08-08,8,155262.0,237400.0,1536.0,4513.0,5675.0,19044.0,15185.0,36260.0,1570.0,36863.0,5308.0,21167.0,10371.0,13552.0,56820.0,118764.0,-13369.0,-21075.0,-15859.0,-61944.0,-82138.0,-2977.0,-3181.0,-35293.0,3,0,1,0,0,0
2022-08-08,9,170168.0,242017.0,1756.0,4515.0,6128.0,19370.0,16033.0,37162.0,1559.0,36382.0,5186.0,21333.0,10300.0,13518.0,62572.0,122076.0,-13242.0,-21129.0,-16147.0,-59504.0,-71849.0,-2759.0,-3218.0,-34823.0,3,0,1,0,0,0
