StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-01T20:00+00:00Z,2022-01-01T20:15+00:00Z,10Y1001A1001A83F,MAW,B02,5632
2022-01-01T20:15+00:00Z,2022-01-01T20:30+00:00Z,10Y1001A1001A83F,MAW,B02,5612
2022-01-01T20:30+00:00Z,2022-01-01T20:45+00:00Z,10Y1001A1001A83F,MAW,B02,5664
2022-01-01T20:45+00:00Z,2022-01-01T21:00+00:00Z,10Y1001A1001A83F,MAW,B02,5795
2022-01-01T21:00+00:00Z,2022-01-01T21:15+00:00Z,10Y1001A1001A83F,MAW,B02,5782
2022-01-01T21:15+00:00Z,2022-01-01T21:30+00:00Z,10Y1001A1001A83F,MAW,B02,5783
2022-01-01T21:30+00:00Z,2022-01-01T21:45+00:00Z,10Y1001A1001A83F,MAW,B02,5404
2022-01-01T21:45+00:00Z,2022-01-01T22:00+00:00Z,10Y1001A1001A83F,MAW,B02,4811
2022-01-01T22:00+00:00Z,2022-01-01T22:15+00:00Z,10Y1001A1001A83F,MAW,B02,4610
2022-01-01T22:15+00:00Z,2022-01-01T22:30+00:00Z,10Y1001A1001A83F,MAW,B02,4575
2022-01-01T22:30+00:00Z,2022-01-01T22:45+00:00Z,10Y1001A1001A83F,MAW,B02,4182
2022-01-01T22:45+00:00Z,2022-01-01T23:00+00:00Z,10Y1001A1001A83F,MAW,B02,3676
2022-01-01T23:00+00:00Z,2022-01-01T23:15+00:00Z,10Y1001A1001A83F,MAW,B02,3621
2022-01-01T23:15+00:00Z,2022-01-01T23:30+00:00Z,10Y1001A1001A83F,MAW,B02,3623
2022-01-01T23:30+00:00Z,2022-01-01T23:45+00:00Z,10Y1001A1001A83F,MAW,B02,3672
2022-01-01T23:45+00:00Z,2022-01-02T00:00+00:00Z,10Y1001A1001A83F,MAW,B02,3706
2022-01-02T00:00+00:00Z,2022-01-02T00:15+00:00Z,10Y1001A1001A83F,MAW,B02,3672
2022-01-02T00:15+00:00Z,2022-01-02T00:30+00:00Z,10Y1001A1001A83F,MAW,B02,3670
2022-01-02T00:30+00:00Z,2022-01-02T00:45+00:00Z,10Y1001A1001A83F,MAW,B02,3617
2022-01-02T00:45+00:00Z,2022-01-02T01:00+00:00Z,10Y1001A1001A83F,MAW,B02,3560
2022-01-02T01:00+00:00Z,2022-01-02T01:15+00:00Z,10Y1001A1001A83F,MAW,B02,3517
2022-01-02T01:15+00:00Z,2022-01-02T01:30+00:00Z,10Y1001A1001A83F,MAW,B02,3507
2022-01-02T01:30+00:00Z,2022-01-02T01:45+00:00Z,10Y1001A1001A83F,MAW,B02,3498
2022-01-02T01:45+00:00Z,2022-01-02T02:00+00:00Z,10Y1001A1001A83F,MAW,B02,3460
2022-01-02T02:00+00:00Z,2022-01-02T02:15+00:00Z,10Y1001A1001A83F,MAW,B02,3450
2022-01-02T02:15+00:00Z,2022-01-02T02:30+00:00Z,10Y1001A1001A83F,MAW,B02,3456
2022-01-02T02:30+00:00Z,2022-01-02T02:45+00:00Z,10Y1001A1001A83F,MAW,B02,3464
2022-01-02T02:45+00:00Z,2022-01-02T03:00+00:00Z,10Y1001A1001A83F,MAW,B02,3482
2022-01-02T03:00+00:00Z,2022-01-02T03:15+00:00Z,10Y1001A1001A83F,MAW,B02,3455
2022-01-02T03:15+00:00Z,2022-01-02T03:30+00:00Z,10Y1001A1001A83F,MAW,B02,3446
2022-01-02T03:30+00:00Z,2022-01-02T03:45+00:00Z,10Y1001A1001A83F,MAW,B02,3453
2022-01-02T03:45+00:00Z,2022-01-02T04:00+00:00Z,10Y1001A1001A83F,MAW,B02,3474
2022-01-02T04:00+00:00Z,2022-01-02T04:15+00:00Z,10Y1001A1001A83F,MAW,B02,3455
2022-01-02T04:15+00:00Z,2022-01-02T04:30+00:00Z,10Y1001A1001A83F,MAW,B02,3466
2022-01-02T04:30+00:00Z,2022-01-02T04:45+00:00Z,10Y1001A1001A83F,MAW,B02,3478
2022-01-02T04:45+00:00Z,2022-01-02T05:00+00:00Z,10Y1001A1001A83F,MAW,B02,3466
2022-01-02T05:00+00:00Z,2022-01-02T05:15+00:00Z,10Y1001A1001A83F,MAW,B02,3447
2022-01-02T05:15+00:00Z,2022-01-02T05:30+00:00Z,10Y1001A1001A83F,MAW,B02,3440
2022-01-02T05:30+00:00Z,2022-01-02T05:45+00:00Z,10Y1001A1001A83F,MAW,B02,3452
2022-01-02T05:45+00:00Z,2022-01-02T06:00+00:00Z,10Y1001A1001A83F,MAW,B02,3453
2022-01-02T06:00+00:00Z,2022-01-02T06:15+00:00Z,10Y1001A1001A83F,MAW,B02,3441
2022-01-02T06:15+00:00Z,2022-01-02T06:30+00:00Z,10Y1001A1001A83F,MAW,B02,3462
2022-01-02T06:30+00:00Z,2022-01-02T06:45+00:00Z,10Y1001A1001A83F,MAW,B02,3521
2022-01-02T06:45+00:00Z,2022-01-02T07:00+00:00Z,10Y1001A1001A83F,MAW,B02,3592
2022-01-02T07:00+00:00Z,2022-01-02T07:15+00:00Z,10Y1001A1001A83F,MAW,B02,3625
