StartTime,EndTime,quantity_B01,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-07-19 15:00:00,2022-07-19 16:00:00,651,424,203,93,1371,3785
2022-07-19 16:00:00,2022-07-19 17:00:00,663,204,261,74,1202,3672
2022-07-19 17:00:00,2022-07-19 18:00:00,663,71,245,100,1079,3510
2022-07-19 18:00:00,2022-07-19 19:00:00,655,13,335,248,1251,3358
2022-07-19 19:00:00,2022-07-19 20:00:00,633,0,550,510,1693,3252
2022-07-19 20:00:00,2022-07-19 21:00:00,614,0,857,805,2276,3028
2022-07-19 21:00:00,2022-07-19 22:00:00,449,0,1008,937,2394,2850
2022-07-19 22:00:00,2022-07-19 23:00:00,303,0,1002,918,2223,2786
2022-07-19 23:00:00,2022-07-20 00:00:00,282,0,987,1152,2421,2616
2022-07-20 00:00:00,2022-07-20 01:00:00,296,0,935,1107,2338,2687
2022-07-20 01:00:00,2022-07-20 02:00:00,292,0,764,838,1894,2771
2022-07-20 02:00:00,2022-07-20 03:00:00,296,15,474,805,1590,2855
2022-07-20 03:00:00,2022-07-20 04:00:00,280,82,467,769,1598,3136
2022-07-20 04:00:00,2022-07-20 05:00:00,282,228,681,960,2151,3391
2022-07-20 05:00:00,2022-07-20 06:00:00,299,472,1141,883,2795,3604
2022-07-20 06:00:00,2022-07-20 07:00:00,541,726,1324,808,3399,3609
2022-07-20 07:00:00,2022-07-20 08:00:00,622,952,1325,807,3706,3704
2022-07-20 08:00:00,2022-07-20 09:00:00,483,1100,1393,783,3759,3697
2022-07-20 09:00:00,2022-07-20 10:00:00,460,1172,1418,805,3855,3679
2022-07-20 10:00:00,2022-07-20 11:00:00,514,1191,1327,884,3916,3659
2022-07-20 11:00:00,2022-07-20 12:00:00,293,1163,1276,1023,3755,3635
2022-07-20 12:00:00,2022-07-20 13:00:00,293,1087,1127,1253,3760,3533
2022-07-20 13:00:00,2022-07-20 14:00:00,541,939,1034,1129,3643,3508
2022-07-20 14:00:00,2022-07-20 15:00:00,578,706,1248,923,3455,3617
2022-07-20 15:00:00,2022-07-20 16:00:00,610,448,1492,898,3448,3635
2022-07-20 16:00:00,2022-07-20 17:00:00,340,210,1548,794,2892,3587
2022-07-20 17:00:00,2022-07-20 18:00:00,372,74,1644,885,2975,3479
2022-07-20 18:00:00,2022-07-20 19:00:00,258,12,1591,912,2773,3473
2022-07-20 19:00:00,2022-07-20 20:00:00,367,0,1402,773,2542,3362
2022-07-20 20:00:00,2022-07-20 21:00:00,306,0,1124,402,1832,3274
2022-07-20 21:00:00,2022-07-20 22:00:00,392,0,722,370,1484,2963
2022-07-20 22:00:00,2022-07-20 23:00:00,312,0,471,262,1045,2930
2022-07-20 23:00:00,2022-07-21 00:00:00,326,0,408,322,1056,2785
2022-07-21 00:00:00,2022-07-21 01:00:00,278,0,466,234,978,2814
2022-07-21 01:00:00,2022-07-21 02:00:00,276,0,487,256,1019,2809
2022-07-21 02:00:00,2022-07-21 03:00:00,288,15,359,180,842,2877
2022-07-21 03:00:00,2022-07-21 04:00:00,291,71,280,144,786,3135
2022-07-21 04:00:00,2022-07-21 05:00:00,319,172,242,134,867,3482
2022-07-21 05:00:00,2022-07-21 06:00:00,604,316,371,188,1479,3702
2022-07-21 06:00:00,2022-07-21 07:00:00,606,491,494,188,1779,3857
2022-07-21 07:00:00,2022-07-21 08:00:00,386,609,644,205,1844,3896
2022-07-21 08:00:00,2022-07-21 09:00:00,335,750,523,268,1876,3938
2022-07-21 09:00:00,2022-07-21 10:00:00,337,821,869,379,2406,3777
2022-07-21 10:00:00,2022-07-21 11:00:00,336,830,1080,633,2879,3901
2022-07-21 11:00:00,2022-07-21 12:00:00,332,754,1049,741,2876,3771
2022-07-21 12:00:00,2022-07-21 13:00:00,329,549,1137,831,2846,3595
2022-07-21 13:00:00,2022-07-21 14:00:00,329,466,1176,933,2904,3630
2022-07-21 14:00:00,2022-07-21 15:00:00,335,422,1134,1026,2917,3708
2022-07-21 15:00:00,2022-07-21 16:00:00,339,278,903,1040,2560,3721
2022-07-21 16:00:00,2022-07-21 17:00:00,341,144,786,938,2209,3614
2022-07-21 17:00:00,2022-07-21 18:00:00,331,46,767,814,1958,3496
2022-07-21 18:00:00,2022-07-21 19:00:00,324,7,1219,734,2284,3352
2022-07-21 19:00:00,2022-07-21 20:00:00,256,0,1048,727,2031,3208
2022-07-21 20:00:00,2022-07-21 21:00:00,433,0,873,772,2078,2995
2022-07-21 21:00:00,2022-07-21 22:00:00,363,0,951,825,2139,2821
2022-07-21 22:00:00,2022-07-21 23:00:00,331,0,970,891,2192,2699
2022-07-21 23:00:00,2022-07-22 00:00:00,328,0,955,1035,2318,2608
2022-07-22 00:00:00,2022-07-22 01:00:00,380,0,982,1196,2558,2556
2022-07-22 01:00:00,2022-07-22 02:00:00,403,0,1100,1279,2782,2573
2022-07-22 02:00:00,2022-07-22 03:00:00,388,6,1152,1300,2846,2638
2022-07-22 03:00:00,2022-07-22 04:00:00,445,50,1170,1335,3000,2877
2022-07-22 04:00:00,2022-07-22 05:00:00,553,111,1141,1396,3201,3193
2022-07-22 05:00:00,2022-07-22 06:00:00,593,159,1086,1434,3272,3464
2022-07-22 06:00:00,2022-07-22 07:00:00,560,251,1062,1438,3311,3592
2022-07-22 07:00:00,2022-07-22 08:00:00,510,332,1097,1417,3356,3647
2022-07-22 08:00:00,2022-07-22 09:00:00,502,433,1061,1437,3433,3576
2022-07-22 09:00:00,2022-07-22 10:00:00,491,502,1020,1506,3519,3524
2022-07-22 10:00:00,2022-07-22 11:00:00,479,515,1149,1533,3676,3546
2022-07-22 11:00:00,2022-07-22 12:00:00,582,527,1191,1479,3779,3498
2022-07-22 12:00:00,2022-07-22 13:00:00,657,459,1200,1406,3722,3407
2022-07-22 13:00:00,2022-07-22 14:00:00,640,393,1292,1309,3634,3430
2022-07-22 14:00:00,2022-07-22 15:00:00,410,268,1306,1191,3175,3562
2022-07-22 15:00:00,2022-07-22 16:00:00,397,166,1268,1091,2922,3586
2022-07-22 16:00:00,2022-07-22 17:00:00,634,83,1238,997,2952,3410
2022-07-22 17:00:00,2022-07-22 18:00:00,664,29,1172,828,2693,3254
2022-07-22 18:00:00,2022-07-22 19:00:00,671,3,1023,666,2363,3132
2022-07-22 19:00:00,2022-07-22 20:00:00,676,0,911,598,2185,3066
2022-07-22 20:00:00,2022-07-22 21:00:00,667,0,875,562,2104,2893
2022-07-22 21:00:00,2022-07-22 22:00:00,640,0,743,517,1900,2714
2022-07-22 22:00:00,2022-07-22 23:00:00,681,0,642,475,1798,2573
2022-07-22 23:00:00,2022-07-23 00:00:00,678,0,584,444,1706,2470
2022-07-23 00:00:00,2022-07-23 01:00:00,659,0,549,383,1591,2457
2022-07-23 01:00:00,2022-07-23 02:00:00,667,0,517,367,1551,2452
2022-07-23 02:00:00,2022-07-23 03:00:00,667,2,512,395,1576,2443
2022-07-23 03:00:00,2022-07-23 04:00:00,680,20,618,466,1784,2505
2022-07-23 04:00:00,2022-07-23 05:00:00,686,59,660,560,1965,2730
2022-07-23 05:00:00,2022-07-23 06:00:00,683,119,731,661,2194,2970
2022-07-23 06:00:00,2022-07-23 07:00:00,683,155,738,783,2359,3164
2022-07-23 07:00:00,2022-07-23 08:00:00,684,188,776,838,2486,3263
2022-07-23 08:00:00,2022-07-23 09:00:00,641,213,742,868,2464,3283
2022-07-23 09:00:00,2022-07-23 10:00:00,602,270,773,864,2509,3236
2022-07-23 10:00:00,2022-07-23 11:00:00,556,287,800,891,2534,3257
2022-07-23 11:00:00,2022-07-23 12:00:00,550,308,790,936,2584,3283
2022-07-23 12:00:00,2022-07-23 13:00:00,570,314,788,973,2645,3313
2022-07-23 13:00:00,2022-07-23 14:00:00,636,284,763,1266,2949,3320
2022-07-23 14:00:00,2022-07-23 15:00:00,638,262,760,1293,2953,3363
2022-07-23 15:00:00,2022-07-23 16:00:00,612,193,931,1237,2973,3408
2022-07-23 16:00:00,2022-07-23 17:00:00,554,112,1134,1129,2929,3271
2022-07-23 17:00:00,2022-07-23 18:00:00,599,49,1195,912,2755,3111
2022-07-23 18:00:00,2022-07-23 19:00:00,585,8,1114,753,2460,3018
2022-07-23 19:00:00,2022-07-23 20:00:00,555,0,992,642,2189,2970
2022-07-23 20:00:00,2022-07-23 21:00:00,529,0,875,506,1910,2810
2022-07-23 21:00:00,2022-07-23 22:00:00,527,0,709,415,1651,2656
2022-07-23 22:00:00,2022-07-23 23:00:00,617,0,598,345,1560,2558
2022-07-23 23:00:00,2022-07-24 00:00:00,627,0,485,350,1462,2480
2022-07-24 00:00:00,2022-07-24 01:00:00,607,0,422,383,1412,2427
2022-07-24 01:00:00,2022-07-24 02:00:00,615,0,467,421,1503,2406
2022-07-24 02:00:00,2022-07-24 03:00:00,613,15,502,461,1591,2349
2022-07-24 03:00:00,2022-07-24 04:00:00,615,83,590,478,1766,2433
2022-07-24 04:00:00,2022-07-24 05:00:00,611,206,606,399,1822,2565
2022-07-24 05:00:00,2022-07-24 06:00:00,593,362,665,483,2103,2758
2022-07-24 06:00:00,2022-07-24 07:00:00,532,507,692,624,2355,2921
2022-07-24 07:00:00,2022-07-24 08:00:00,403,667,806,849,2725,3025
2022-07-24 08:00:00,2022-07-24 09:00:00,267,709,885,1010,2871,3014
2022-07-24 09:00:00,2022-07-24 10:00:00,245,750,1005,1223,3223,3138
2022-07-24 10:00:00,2022-07-24 11:00:00,245,692,1017,1411,3365,3177
2022-07-24 11:00:00,2022-07-24 12:00:00,224,604,1013,1511,3352,3256
2022-07-24 12:00:00,2022-07-24 13:00:00,249,555,912,1625,3341,3195
2022-07-24 13:00:00,2022-07-24 14:00:00,293,393,911,1633,3230,3193
2022-07-24 14:00:00,2022-07-24 15:00:00,523,289,863,1532,3207,3395
2022-07-24 15:00:00,2022-07-24 16:00:00,634,182,840,1243,2899,3392
2022-07-24 16:00:00,2022-07-24 17:00:00,635,107,872,1000,2614,3270
2022-07-24 17:00:00,2022-07-24 18:00:00,633,41,868,807,2349,3147
2022-07-24 18:00:00,2022-07-24 19:00:00,611,5,918,699,2233,3099
2022-07-24 19:00:00,2022-07-24 20:00:00,612,0,886,586,2084,3039
2022-07-24 20:00:00,2022-07-24 21:00:00,624,0,913,557,2094,2822
2022-07-24 21:00:00,2022-07-24 22:00:00,614,0,1054,612,2280,2650
2022-07-24 22:00:00,2022-07-24 23:00:00,394,0,1381,660,2435,2650
2022-07-24 23:00:00,2022-07-25 00:00:00,323,0,1570,636,2529,2602
2022-07-25 00:00:00,2022-07-25 01:00:00,292,0,1584,856,2732,2589
2022-07-25 01:00:00,2022-07-25 02:00:00,288,0,1587,1126,3001,2645
2022-07-25 02:00:00,2022-07-25 03:00:00,288,4,1521,1152,2965,2677
2022-07-25 03:00:00,2022-07-25 04:00:00,283,45,1469,1193,2990,2825
2022-07-25 04:00:00,2022-07-25 05:00:00,278,130,1342,1227,2977,3167
2022-07-25 05:00:00,2022-07-25 06:00:00,308,201,1204,1183,2896,3450
2022-07-25 06:00:00,2022-07-25 07:00:00,403,267,1240,1152,3062,3635
2022-07-25 07:00:00,2022-07-25 08:00:00,486,365,912,1082,2845,3782
2022-07-25 08:00:00,2022-07-25 09:00:00,505,488,793,902,2688,3789
2022-07-25 09:00:00,2022-07-25 10:00:00,470,573,673,789,2505,3795
2022-07-25 10:00:00,2022-07-25 11:00:00,452,601,805,754,2612,3853
2022-07-25 11:00:00,2022-07-25 12:00:00,540,574,749,775,2638,3736
2022-07-25 12:00:00,2022-07-25 13:00:00,342,546,731,787,2406,3677
2022-07-25 13:00:00,2022-07-25 14:00:00,377,437,535,954,2303,3652
2022-07-25 14:00:00,2022-07-25 15:00:00,321,401,660,1101,2483,3875
2022-07-25 15:00:00,2022-07-25 16:00:00,301,275,1090,1279,2945,3888
2022-07-25 16:00:00,2022-07-25 17:00:00,317,120,1032,1132,2601,3689
2022-07-25 17:00:00,2022-07-25 18:00:00,298,47,1086,915,2346,3457
2022-07-25 18:00:00,2022-07-25 19:00:00,303,8,736,772,1819,3269
2022-07-25 19:00:00,2022-07-25 20:00:00,302,0,781,786,1869,3159
2022-07-25 20:00:00,2022-07-25 21:00:00,497,0,967,834,2298,2892
2022-07-25 21:00:00,2022-07-25 22:00:00,429,0,1023,877,2329,2673
2022-07-25 22:00:00,2022-07-25 23:00:00,347,0,1060,956,2363,2541
2022-07-25 23:00:00,2022-07-26 00:00:00,279,0,1524,1172,2975,2460
2022-07-26 00:00:00,2022-07-26 01:00:00,151,0,1545,1350,3046,2438
2022-07-26 01:00:00,2022-07-26 02:00:00,144,0,1544,1610,3298,2441
2022-07-26 02:00:00,2022-07-26 03:00:00,144,7,1814,1815,3780,2510
2022-07-26 03:00:00,2022-07-26 04:00:00,145,60,1792,1967,3964,2768
2022-07-26 04:00:00,2022-07-26 05:00:00,145,167,1804,2118,4234,3197
2022-07-26 05:00:00,2022-07-26 06:00:00,139,329,1792,2391,4651,3407
2022-07-26 06:00:00,2022-07-26 07:00:00,134,718,1800,2915,5567,3930
2022-07-26 07:00:00,2022-07-26 08:00:00,123,883,1757,2665,5428,4204
2022-07-26 08:00:00,2022-07-26 09:00:00,112,1086,1780,2713,5691,4250
2022-07-26 09:00:00,2022-07-26 10:00:00,111,1181,1783,2690,5765,4162
2022-07-26 10:00:00,2022-07-26 11:00:00,115,1139,1775,2621,5650,4171
2022-07-26 11:00:00,2022-07-26 12:00:00,109,1086,1316,2964,5475,4145
2022-07-26 12:00:00,2022-07-26 13:00:00,104,1065,1343,2596,5108,4101
2022-07-26 13:00:00,2022-07-26 14:00:00,102,841,1447,2394,4784,3975
2022-07-26 14:00:00,2022-07-26 15:00:00,69,649,1391,2307,4416,4065
2022-07-26 15:00:00,2022-07-26 16:00:00,69,446,1338,2253,4106,3984
2022-07-26 16:00:00,2022-07-26 17:00:00,70,224,1478,2715,4487,3720
2022-07-26 17:00:00,2022-07-26 18:00:00,68,73,1754,2710,4605,3514
2022-07-26 18:00:00,2022-07-26 19:00:00,75,9,1950,2796,4830,3382
2022-07-26 19:00:00,2022-07-26 20:00:00,82,0,1991,2753,4826,3273
2022-07-26 20:00:00,2022-07-26 21:00:00,83,0,1926,2562,4571,3117
2022-07-26 21:00:00,2022-07-26 22:00:00,88,0,1979,2554,4621,2972
2022-07-26 22:00:00,2022-07-26 23:00:00,84,0,1812,2594,4490,2821
2022-07-26 23:00:00,2022-07-27 00:00:00,48,0,1877,2535,4460,2773
2022-07-27 00:00:00,2022-07-27 01:00:00,23,0,1824,2441,4288,2758
2022-07-27 01:00:00,2022-07-27 02:00:00,23,1,1986,2337,4347,2758
2022-07-27 02:00:00,2022-07-27 03:00:00,24,7,2007,2354,4392,2796
2022-07-27 03:00:00,2022-07-27 04:00:00,24,61,1914,2263,4262,3092
2022-07-27 04:00:00,2022-07-27 05:00:00,32,169,2018,2604,4823,3417
2022-07-27 05:00:00,2022-07-27 06:00:00,33,327,2000,2548,4908,3713
2022-07-27 06:00:00,2022-07-27 07:00:00,32,515,1984,2488,5019,3933
2022-07-27 07:00:00,2022-07-27 08:00:00,19,646,1893,2435,4993,4014
2022-07-27 08:00:00,2022-07-27 09:00:00,29,794,1867,2414,5104,4009
2022-07-27 09:00:00,2022-07-27 10:00:00,16,901,1729,2265,4911,4101
2022-07-27 10:00:00,2022-07-27 11:00:00,60,913,1792,2153,4918,4089
2022-07-27 11:00:00,2022-07-27 12:00:00,102,875,1547,1754,4278,4016
2022-07-27 12:00:00,2022-07-27 13:00:00,107,846,1658,1903,4514,3868
2022-07-27 13:00:00,2022-07-27 14:00:00,147,801,1434,1916,4298,3837
2022-07-27 14:00:00,2022-07-27 15:00:00,177,638,1606,1742,4163,4022
2022-07-27 15:00:00,2022-07-27 16:00:00,184,447,1535,1982,4148,3889
2022-07-27 16:00:00,2022-07-27 17:00:00,349,230,1456,1936,3971,3627
2022-07-27 17:00:00,2022-07-27 18:00:00,473,77,1398,1665,3613,3419
2022-07-27 18:00:00,2022-07-27 19:00:00,474,9,1463,1408,3354,3294
2022-07-27 19:00:00,2022-07-27 20:00:00,498,1,1317,1248,3064,3201
2022-07-27 20:00:00,2022-07-27 21:00:00,543,0,1119,1110,2772,2984
2022-07-27 21:00:00,2022-07-27 22:00:00,562,0,919,1039,2520,2812
2022-07-27 22:00:00,2022-07-27 23:00:00,602,0,799,932,2333,2680
2022-07-27 23:00:00,2022-07-28 00:00:00,611,0,599,866,2076,2622
2022-07-28 00:00:00,2022-07-28 01:00:00,629,0,548,780,1957,2596
2022-07-28 01:00:00,2022-07-28 02:00:00,629,0,463,629,1721,2615
2022-07-28 02:00:00,2022-07-28 03:00:00,631,9,399,494,1533,2665
2022-07-28 03:00:00,2022-07-28 04:00:00,631,78,408,376,1493,2954
2022-07-28 04:00:00,2022-07-28 05:00:00,631,236,294,337,1498,3369
2022-07-28 05:00:00,2022-07-28 06:00:00,630,458,172,401,1661,3643
2022-07-28 06:00:00,2022-07-28 07:00:00,633,742,155,340,1870,3828
2022-07-28 07:00:00,2022-07-28 08:00:00,630,951,133,273,1987,3952
2022-07-28 08:00:00,2022-07-28 09:00:00,630,1141,86,227,2084,3968
2022-07-28 09:00:00,2022-07-28 10:00:00,632,1284,69,221,2206,3918
2022-07-28 10:00:00,2022-07-28 11:00:00,603,1380,62,203,2248,3924
2022-07-28 11:00:00,2022-07-28 12:00:00,371,1418,39,194,2022,3877
2022-07-28 12:00:00,2022-07-28 13:00:00,620,1399,28,189,2236,3850
2022-07-28 13:00:00,2022-07-28 14:00:00,642,1288,21,193,2144,3841
2022-07-28 14:00:00,2022-07-28 15:00:00,641,1025,33,191,1890,3943
2022-07-28 15:00:00,2022-07-28 16:00:00,639,653,38,222,1552,3889
2022-07-28 16:00:00,2022-07-28 17:00:00,641,293,14,245,1193,3682
2022-07-28 17:00:00,2022-07-28 18:00:00,642,82,7,198,929,3471
2022-07-28 18:00:00,2022-07-28 19:00:00,639,11,12,164,826,3334
2022-07-28 19:00:00,2022-07-28 20:00:00,636,0,10,166,812,3252
2022-07-28 20:00:00,2022-07-28 21:00:00,633,0,2,162,797,3045
2022-07-28 21:00:00,2022-07-28 22:00:00,628,0,3,154,785,2875
2022-07-28 22:00:00,2022-07-28 23:00:00,633,0,4,145,782,2759
2022-07-28 23:00:00,2022-07-29 00:00:00,633,0,7,127,767,2684
2022-07-29 00:00:00,2022-07-29 01:00:00,632,0,8,110,750,2637
2022-07-29 01:00:00,2022-07-29 02:00:00,632,0,17,121,770,2649
2022-07-29 02:00:00,2022-07-29 03:00:00,632,12,20,136,800,2711
2022-07-29 03:00:00,2022-07-29 04:00:00,632,94,24,130,880,2982
2022-07-29 04:00:00,2022-07-29 05:00:00,636,303,19,89,1047,3382
2022-07-29 05:00:00,2022-07-29 06:00:00,627,617,19,59,1322,3733
2022-07-29 06:00:00,2022-07-29 07:00:00,633,908,36,69,1646,3942
2022-07-29 07:00:00,2022-07-29 08:00:00,632,1189,42,81,1944,4075
2022-07-29 08:00:00,2022-07-29 09:00:00,631,1309,75,119,2134,4073
2022-07-29 09:00:00,2022-07-29 10:00:00,637,1414,131,169,2351,4017
2022-07-29 10:00:00,2022-07-29 11:00:00,632,1421,186,203,2442,3967
2022-07-29 11:00:00,2022-07-29 12:00:00,616,1405,239,242,2502,3902
2022-07-29 12:00:00,2022-07-29 13:00:00,645,1336,290,310,2581,3834
2022-07-29 13:00:00,2022-07-29 14:00:00,645,1203,363,373,2584,3819
2022-07-29 14:00:00,2022-07-29 15:00:00,642,940,427,422,2431,3911
2022-07-29 15:00:00,2022-07-29 16:00:00,642,563,429,437,2071,3846
2022-07-29 16:00:00,2022-07-29 17:00:00,644,279,456,360,1739,3573
2022-07-29 17:00:00,2022-07-29 18:00:00,643,91,472,290,1496,3376
2022-07-29 18:00:00,2022-07-29 19:00:00,644,11,515,308,1478,3261
2022-07-29 19:00:00,2022-07-29 20:00:00,643,1,482,335,1461,3197
2022-07-29 20:00:00,2022-07-29 21:00:00,641,0,418,357,1416,3021
2022-07-29 21:00:00,2022-07-29 22:00:00,634,0,376,327,1337,2846
2022-07-29 22:00:00,2022-07-29 23:00:00,634,0,312,291,1237,2729
2022-07-29 23:00:00,2022-07-30 00:00:00,633,0,270,263,1166,2634
2022-07-30 00:00:00,2022-07-30 01:00:00,634,0,250,247,1131,2562
2022-07-30 01:00:00,2022-07-30 02:00:00,622,0,236,232,1090,2566
2022-07-30 02:00:00,2022-07-30 03:00:00,573,10,254,253,1090,2529
2022-07-30 03:00:00,2022-07-30 04:00:00,603,81,303,318,1305,2621
2022-07-30 04:00:00,2022-07-30 05:00:00,625,242,345,304,1516,2874
2022-07-30 05:00:00,2022-07-30 06:00:00,633,446,355,211,1645,3146
2022-07-30 06:00:00,2022-07-30 07:00:00,636,723,401,189,1949,3393
2022-07-30 07:00:00,2022-07-30 08:00:00,635,880,392,212,2119,3527
2022-07-30 08:00:00,2022-07-30 09:00:00,634,980,369,227,2210,3565
2022-07-30 09:00:00,2022-07-30 10:00:00,633,1094,332,248,2307,3602
2022-07-30 10:00:00,2022-07-30 11:00:00,618,1107,336,306,2367,3556
2022-07-30 11:00:00,2022-07-30 12:00:00,616,1018,363,341,2338,3486
2022-07-30 12:00:00,2022-07-30 13:00:00,633,897,379,355,2264,3439
2022-07-30 13:00:00,2022-07-30 14:00:00,636,788,376,402,2202,3458
2022-07-30 14:00:00,2022-07-30 15:00:00,638,697,331,410,2076,3646
2022-07-30 15:00:00,2022-07-30 16:00:00,639,423,337,386,1785,3661
2022-07-30 16:00:00,2022-07-30 17:00:00,639,216,318,356,1529,3517
2022-07-30 17:00:00,2022-07-30 18:00:00,639,61,319,263,1282,3303
2022-07-30 18:00:00,2022-07-30 19:00:00,581,6,291,218,1096,3167
2022-07-30 19:00:00,2022-07-30 20:00:00,583,1,342,197,1123,3059
2022-07-30 20:00:00,2022-07-30 21:00:00,584,0,326,220,1130,2926
2022-07-30 21:00:00,2022-07-30 22:00:00,571,0,303,235,1109,2770
2022-07-30 22:00:00,2022-07-30 23:00:00,571,0,257,239,1067,2665
2022-07-30 23:00:00,2022-07-31 00:00:00,571,0,192,247,1010,2589
2022-07-31 00:00:00,2022-07-31 01:00:00,568,0,153,213,934,2528
2022-07-31 01:00:00,2022-07-31 02:00:00,572,0,146,179,897,2514
2022-07-31 02:00:00,2022-07-31 03:00:00,571,6,181,138,896,2486
2022-07-31 03:00:00,2022-07-31 04:00:00,565,62,206,104,937,2577
2022-07-31 04:00:00,2022-07-31 05:00:00,547,177,241,71,1036,2791
2022-07-31 05:00:00,2022-07-31 06:00:00,566,338,258,70,1232,3053
2022-07-31 06:00:00,2022-07-31 07:00:00,570,532,283,90,1475,3288
2022-07-31 07:00:00,2022-07-31 08:00:00,540,710,260,115,1625,3440
2022-07-31 08:00:00,2022-07-31 09:00:00,526,831,318,149,1824,3508
2022-07-31 09:00:00,2022-07-31 10:00:00,527,861,273,202,1863,3531
2022-07-31 10:00:00,2022-07-31 11:00:00,525,868,235,281,1909,3511
2022-07-31 11:00:00,2022-07-31 12:00:00,321,708,203,277,1509,3504
2022-07-31 12:00:00,2022-07-31 13:00:00,382,527,237,269,1415,3443
2022-07-31 13:00:00,2022-07-31 14:00:00,520,367,264,267,1418,3500
2022-07-31 14:00:00,2022-07-31 15:00:00,580,223,282,297,1382,3733
2022-07-31 15:00:00,2022-07-31 16:00:00,574,135,230,295,1234,3769
2022-07-31 16:00:00,2022-07-31 17:00:00,588,77,291,286,1242,3602
2022-07-31 17:00:00,2022-07-31 18:00:00,583,21,266,287,1157,3422
2022-07-31 18:00:00,2022-07-31 19:00:00,673,4,173,265,1115,3287
2022-07-31 19:00:00,2022-07-31 20:00:00,685,0,265,293,1243,3153
2022-07-31 20:00:00,2022-07-31 21:00:00,640,0,595,318,1553,3001
2022-07-31 21:00:00,2022-07-31 22:00:00,627,0,697,373,1697,2829
2022-07-31 22:00:00,2022-07-31 23:00:00,630,0,697,467,1794,2724
2022-07-31 23:00:00,2022-08-01 00:00:00,629,0,697,615,1941,2684
2022-08-01 00:00:00,2022-08-01 01:00:00,666,0,672,644,1982,2620
2022-08-01 01:00:00,2022-08-01 02:00:00,651,0,703,795,2149,2631
2022-08-01 02:00:00,2022-08-01 03:00:00,628,5,680,1006,2319,2808
2022-08-01 03:00:00,2022-08-01 04:00:00,631,53,645,1044,2373,3169
2022-08-01 04:00:00,2022-08-01 05:00:00,626,211,822,1141,2800,3661
2022-08-01 05:00:00,2022-08-01 06:00:00,419,462,568,1092,2541,4124
2022-08-01 06:00:00,2022-08-01 07:00:00,320,724,679,1770,3493,4291
2022-08-01 07:00:00,2022-08-01 08:00:00,280,997,695,1934,3906,4432
2022-08-01 08:00:00,2022-08-01 09:00:00,274,1246,693,2039,4252,4483
2022-08-01 09:00:00,2022-08-01 10:00:00,287,1429,693,2015,4424,4420
2022-08-01 10:00:00,2022-08-01 11:00:00,280,1529,796,1907,4512,4451
2022-08-01 11:00:00,2022-08-01 12:00:00,269,1527,884,1826,4506,4378
2022-08-01 12:00:00,2022-08-01 13:00:00,270,1472,777,1840,4359,4249
2022-08-01 13:00:00,2022-08-01 14:00:00,278,1297,688,1678,3941,4187
2022-08-01 14:00:00,2022-08-01 15:00:00,293,1005,674,1759,3731,4294
2022-08-01 15:00:00,2022-08-01 16:00:00,346,628,626,1783,3383,4180
2022-08-01 16:00:00,2022-08-01 17:00:00,582,268,566,1682,3098,3897
2022-08-01 17:00:00,2022-08-01 18:00:00,635,73,544,1281,2533,3593
2022-08-01 18:00:00,2022-08-01 19:00:00,640,9,522,1000,2171,3338
2022-08-01 19:00:00,2022-08-01 20:00:00,638,0,478,835,1951,3288
2022-08-01 20:00:00,2022-08-01 21:00:00,634,0,510,660,1804,3109
2022-08-01 21:00:00,2022-08-01 22:00:00,596,0,476,628,1700,2967
2022-08-01 22:00:00,2022-08-01 23:00:00,589,0,404,611,1604,2841
2022-08-01 23:00:00,2022-08-02 00:00:00,595,0,363,538,1496,2773
2022-08-02 00:00:00,2022-08-02 01:00:00,619,0,371,410,1400,2740
2022-08-02 01:00:00,2022-08-02 02:00:00,627,0,328,326,1281,2768
2022-08-02 02:00:00,2022-08-02 03:00:00,631,7,327,326,1291,2840
2022-08-02 03:00:00,2022-08-02 04:00:00,631,79,410,441,1561,3188
2022-08-02 04:00:00,2022-08-02 05:00:00,620,250,607,488,1965,3688
2022-08-02 05:00:00,2022-08-02 06:00:00,630,516,727,527,2400,3997
2022-08-02 06:00:00,2022-08-02 07:00:00,417,750,762,867,2796,4200
2022-08-02 07:00:00,2022-08-02 08:00:00,312,893,517,871,2593,4349
2022-08-02 08:00:00,2022-08-02 09:00:00,297,901,658,810,2666,4408
2022-08-02 09:00:00,2022-08-02 10:00:00,302,861,739,957,2859,4347
2022-08-02 10:00:00,2022-08-02 11:00:00,303,812,744,1476,3335,4360
2022-08-02 11:00:00,2022-08-02 12:00:00,312,660,732,1702,3406,4310
2022-08-02 12:00:00,2022-08-02 13:00:00,325,524,720,1507,3076,4336
2022-08-02 13:00:00,2022-08-02 14:00:00,306,326,686,1508,2826,4296
2022-08-02 14:00:00,2022-08-02 15:00:00,311,207,897,1801,3216,4388
2022-08-02 15:00:00,2022-08-02 16:00:00,545,129,1058,2126,3858,4232
2022-08-02 16:00:00,2022-08-02 17:00:00,630,73,1141,1976,3820,3898
2022-08-02 17:00:00,2022-08-02 18:00:00,642,22,1172,1716,3552,3780
2022-08-02 18:00:00,2022-08-02 19:00:00,642,1,1148,1410,3201,3617
2022-08-02 19:00:00,2022-08-02 20:00:00,624,0,1095,1274,2993,3469
2022-08-02 20:00:00,2022-08-02 21:00:00,423,0,1079,1178,2680,3237
