StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-07-14 07:00:00,2022-07-14 08:00:00,661,603,553,3470,538,8955,2.0,929,15711.0,45100
2022-07-14 08:00:00,2022-07-14 09:00:00,657,602,553,3247,525,10142,2.0,1131,16859.0,45599
2022-07-14 09:00:00,2022-07-14 10:00:00,653,601,46,3126,442,10695,2.0,1146,16711.0,44484
2022-07-14 10:00:00,2022-07-14 11:00:00,651,601,143,3093,436,10737,2.0,1177,16840.0,44801
2022-07-14 11:00:00,2022-07-14 12:00:00,649,598,52,3055,452,10299,2.0,1340,16447.0,45551
2022-07-14 12:00:00,2022-07-14 13:00:00,642,600,365,3204,638,9584,2.0,1595,16630.0,46070
2022-07-14 13:00:00,2022-07-14 14:00:00,639,598,593,3472,723,8233,4.0,1732,15994.0,46397
2022-07-14 14:00:00,2022-07-14 15:00:00,634,602,803,3566,662,6286,3.0,1631,14187.0,45537
2022-07-14 15:00:00,2022-07-14 16:00:00,615,608,815,4549,955,3633,2.0,1309,12486.0,44447
2022-07-14 16:00:00,2022-07-14 17:00:00,622,610,869,5397,1016,1112,1.0,1058,10685.0,43541
2022-07-14 17:00:00,2022-07-14 18:00:00,647,611,870,5136,886,88,1.0,809,9048.0,42072
2022-07-14 18:00:00,2022-07-14 19:00:00,650,612,732,4821,848,0,0.0,607,8270.0,41187
2022-07-14 19:00:00,2022-07-14 20:00:00,653,612,86,4059,820,0,0.0,532,6762.0,38666
2022-07-14 20:00:00,2022-07-14 21:00:00,655,612,58,3366,357,0,0.0,395,5443.0,35861
2022-07-14 21:00:00,2022-07-14 22:00:00,642,613,0,3269,158,0,0.0,280,4962.0,33090
2022-07-14 22:00:00,2022-07-14 23:00:00,649,612,1,2451,196,0,0.0,214,4123.0,31161
2022-07-14 23:00:00,2022-07-15 00:00:00,654,615,1,2286,188,0,0.0,202,3946.0,30029
2022-07-15 00:00:00,2022-07-15 01:00:00,654,614,1,2254,162,0,0.0,226,3911.0,29347
2022-07-15 01:00:00,2022-07-15 02:00:00,653,616,1,2236,163,0,0.0,218,3887.0,29252
2022-07-15 02:00:00,2022-07-15 03:00:00,654,614,0,2305,198,2,0.0,243,4016.0,30142
2022-07-15 03:00:00,2022-07-15 04:00:00,650,615,40,2846,246,304,0.0,239,4940.0,33173
2022-07-15 04:00:00,2022-07-15 05:00:00,653,609,428,3875,546,2072,0.0,180,8363.0,37981
2022-07-15 05:00:00,2022-07-15 06:00:00,656,603,1198,4396,699,4976,0.0,129,12657.0,42476
2022-07-15 06:00:00,2022-07-15 07:00:00,654,600,940,4091,581,7323,0.0,131,14320.0,44439
2022-07-15 07:00:00,2022-07-15 08:00:00,647,598,590,3557,601,8962,0.0,164,15119.0,45161
2022-07-15 08:00:00,2022-07-15 09:00:00,632,599,564,3480,654,10038,1.0,216,16184.0,45626
2022-07-15 09:00:00,2022-07-15 10:00:00,633,599,172,3455,681,10538,2.0,300,16380.0,44924
2022-07-15 10:00:00,2022-07-15 11:00:00,629,599,176,3240,612,10602,3.0,473,16334.0,45145
2022-07-15 11:00:00,2022-07-15 12:00:00,625,599,450,3339,535,10217,3.0,706,16474.0,45865
2022-07-15 12:00:00,2022-07-15 13:00:00,625,602,515,3438,527,9287,2.0,960,15956.0,45736
2022-07-15 13:00:00,2022-07-15 14:00:00,626,601,599,3379,597,7966,1.0,1266,15035.0,45784
2022-07-15 14:00:00,2022-07-15 15:00:00,627,610,720,3921,651,6091,1.0,1498,14119.0,45330
2022-07-15 15:00:00,2022-07-15 16:00:00,596,613,1093,4475,852,3451,0.0,1329,12409.0,44677
2022-07-15 16:00:00,2022-07-15 17:00:00,595,613,1606,5282,1157,1061,0.0,943,11257.0,44071
2022-07-15 17:00:00,2022-07-15 18:00:00,639,615,1367,5154,1065,87,0.0,658,9585.0,42554
2022-07-15 18:00:00,2022-07-15 19:00:00,642,616,1156,4798,1074,0,0.0,506,8792.0,41565
2022-07-15 19:00:00,2022-07-15 20:00:00,644,618,194,4274,704,0,0.0,472,6906.0,39066
2022-07-15 20:00:00,2022-07-15 21:00:00,664,619,42,3640,391,0,0.0,506,5862.0,36214
2022-07-15 21:00:00,2022-07-15 22:00:00,672,621,503,3708,631,0,0.0,531,6666.0,33724
2022-07-15 22:00:00,2022-07-15 23:00:00,671,621,99,3034,275,0,0.0,597,5297.0,31568
2022-07-15 23:00:00,2022-07-16 00:00:00,676,621,100,2460,260,0,0.0,561,4678.0,30329
2022-07-16 00:00:00,2022-07-16 01:00:00,678,622,1,2348,255,0,0.0,446,4350.0,29416
2022-07-16 01:00:00,2022-07-16 02:00:00,679,621,0,2342,297,0,0.0,435,4374.0,28943
2022-07-16 02:00:00,2022-07-16 03:00:00,666,621,1,2270,250,2,0.0,385,4195.0,28536
2022-07-16 03:00:00,2022-07-16 04:00:00,662,619,30,2406,307,351,0.0,298,4673.0,29142
2022-07-16 04:00:00,2022-07-16 05:00:00,655,618,360,3345,625,2173,0.0,198,7974.0,32110
2022-07-16 05:00:00,2022-07-16 06:00:00,661,618,377,3594,891,5096,0.0,110,11347.0,34786
2022-07-16 06:00:00,2022-07-16 07:00:00,659,616,258,2951,766,7457,0.0,89,12796.0,36441
2022-07-16 07:00:00,2022-07-16 08:00:00,644,615,139,2761,563,9054,0.0,80,13856.0,36887
2022-07-16 08:00:00,2022-07-16 09:00:00,636,613,240,2520,395,10151,0.0,109,14664.0,36691
2022-07-16 09:00:00,2022-07-16 10:00:00,647,612,249,2486,317,10641,2.0,210,15164.0,36059
2022-07-16 10:00:00,2022-07-16 11:00:00,651,609,209,2426,262,10628,2.0,362,15149.0,35432
2022-07-16 11:00:00,2022-07-16 12:00:00,639,609,136,2351,261,10263,2.0,587,14848.0,35032
2022-07-16 12:00:00,2022-07-16 13:00:00,633,608,130,2375,264,9364,2.0,905,14281.0,34977
2022-07-16 13:00:00,2022-07-16 14:00:00,644,608,217,2532,411,7968,3.0,1194,13577.0,35742
2022-07-16 14:00:00,2022-07-16 15:00:00,642,608,61,2732,481,5995,0.0,1297,11816.0,37038
2022-07-16 15:00:00,2022-07-16 16:00:00,656,606,1101,3543,626,3532,0.0,1104,11168.0,38167
2022-07-16 16:00:00,2022-07-16 17:00:00,643,607,2093,4781,1164,1092,0.0,737,11117.0,38598
2022-07-16 17:00:00,2022-07-16 18:00:00,642,609,1511,5146,1246,87,0.0,500,9741.0,37704
2022-07-16 18:00:00,2022-07-16 19:00:00,645,611,1139,4866,1286,0,0.0,395,8942.0,37219
2022-07-16 19:00:00,2022-07-16 20:00:00,643,614,536,4024,952,0,0.0,303,7072.0,35338
2022-07-16 20:00:00,2022-07-16 21:00:00,643,614,271,3408,688,0,0.0,208,5832.0,33072
2022-07-16 21:00:00,2022-07-16 22:00:00,637,614,63,3678,636,0,0.0,154,5782.0,30807
2022-07-16 22:00:00,2022-07-16 23:00:00,643,615,300,2912,374,0,0.0,169,5013.0,28978
2022-07-16 23:00:00,2022-07-17 00:00:00,648,615,300,2695,358,0,0.0,175,4791.0,27746
2022-07-17 00:00:00,2022-07-17 01:00:00,648,616,297,2583,280,0,0.0,142,4566.0,26901
2022-07-17 01:00:00,2022-07-17 02:00:00,651,618,232,2436,272,0,0.0,127,4336.0,26486
2022-07-17 02:00:00,2022-07-17 03:00:00,651,619,298,2584,604,3,0.0,158,4917.0,26178
2022-07-17 03:00:00,2022-07-17 04:00:00,653,620,284,2565,284,359,0.0,166,4931.0,25816
2022-07-17 04:00:00,2022-07-17 05:00:00,643,620,273,2895,321,2130,0.0,144,7026.0,27189
2022-07-17 05:00:00,2022-07-17 06:00:00,642,616,226,2870,431,5091,0.0,145,10021.0,29163
2022-07-17 06:00:00,2022-07-17 07:00:00,649,614,244,2830,467,7396,0.0,157,12357.0,30301
2022-07-17 07:00:00,2022-07-17 08:00:00,662,614,243,2655,441,9290,0.0,165,14070.0,31226
2022-07-17 08:00:00,2022-07-17 09:00:00,654,613,245,2527,338,10392,0.0,208,14977.0,31765
2022-07-17 09:00:00,2022-07-17 10:00:00,649,613,227,2564,399,11106,0.0,340,15898.0,32431
2022-07-17 10:00:00,2022-07-17 11:00:00,609,612,659,2558,401,11133,0.0,580,16552.0,32168
2022-07-17 11:00:00,2022-07-17 12:00:00,611,608,542,2454,392,10773,30.0,894,16304.0,32170
2022-07-17 12:00:00,2022-07-17 13:00:00,610,607,1039,2461,268,9886,23.0,1170,16064.0,32515
2022-07-17 13:00:00,2022-07-17 14:00:00,647,609,982,2553,319,8266,0.0,1285,14661.0,33080
2022-07-17 14:00:00,2022-07-17 15:00:00,660,608,630,2777,422,6396,0.0,1154,12647.0,34365
2022-07-17 15:00:00,2022-07-17 16:00:00,664,607,554,3641,780,3535,0.0,1098,10879.0,35562
2022-07-17 16:00:00,2022-07-17 17:00:00,658,609,581,5255,1174,1063,0.0,980,10320.0,36350
2022-07-17 17:00:00,2022-07-17 18:00:00,664,612,668,5297,1277,70,0.0,924,9512.0,36260
2022-07-17 18:00:00,2022-07-17 19:00:00,651,612,623,5250,1286,0,8.0,841,9271.0,36704
2022-07-17 19:00:00,2022-07-17 20:00:00,640,613,819,4569,1145,0,30.0,800,8616.0,35483
2022-07-17 20:00:00,2022-07-17 21:00:00,642,613,39,3905,824,0,30.0,733,6786.0,33092
2022-07-17 21:00:00,2022-07-17 22:00:00,644,613,258,3279,223,0,1.0,854,5872.0,30526
2022-07-17 22:00:00,2022-07-17 23:00:00,643,613,610,2636,205,0,1.0,1162,5870.0,28653
2022-07-17 23:00:00,2022-07-18 00:00:00,643,614,460,2472,203,0,1.0,1448,5841.0,27571
2022-07-18 00:00:00,2022-07-18 01:00:00,644,613,610,2304,205,0,2.0,1517,5895.0,26965
2022-07-18 01:00:00,2022-07-18 02:00:00,641,613,587,2339,205,0,3.0,1591,5979.0,27205
2022-07-18 02:00:00,2022-07-18 03:00:00,613,616,192,2457,234,2,2.0,1759,5875.0,28537
2022-07-18 03:00:00,2022-07-18 04:00:00,617,616,330,3026,251,332,0.0,1714,6886.0,32611
2022-07-18 04:00:00,2022-07-18 05:00:00,619,615,131,3840,369,2073,0.0,1474,9121.0,38034
2022-07-18 05:00:00,2022-07-18 06:00:00,611,616,571,4209,554,4926,1.0,1498,12986.0,43369
2022-07-18 06:00:00,2022-07-18 07:00:00,618,615,878,3917,471,7375,3.0,1571,15448.0,45852
2022-07-18 07:00:00,2022-07-18 08:00:00,611,612,787,3659,533,8904,2.0,1628,16736.0,46347
2022-07-18 08:00:00,2022-07-18 09:00:00,627,612,1209,3653,769,10149,1.0,1572,18592.0,46832
2022-07-18 09:00:00,2022-07-18 10:00:00,631,612,217,3712,721,10719,1.0,1465,18078.0,46278
2022-07-18 10:00:00,2022-07-18 11:00:00,638,611,176,3777,759,10657,2.0,1527,18147.0,46924
2022-07-18 11:00:00,2022-07-18 12:00:00,641,603,7,3755,1003,9565,1.0,1774,17349.0,47471
2022-07-18 12:00:00,2022-07-18 13:00:00,631,602,540,3875,1242,8175,1.0,2067,17133.0,47621
2022-07-18 13:00:00,2022-07-18 14:00:00,611,600,367,3825,800,7413,1.0,2225,15842.0,48065
2022-07-18 14:00:00,2022-07-18 15:00:00,607,604,621,4079,975,5561,1.0,1859,14307.0,47543
2022-07-18 15:00:00,2022-07-18 16:00:00,573,606,1772,4878,1395,3333,3.0,1451,14011.0,46631
2022-07-18 16:00:00,2022-07-18 17:00:00,585,606,3459,6032,1562,1065,3.0,1229,14541.0,45945
2022-07-18 17:00:00,2022-07-18 18:00:00,620,608,3841,6019,1530,109,2.0,1173,13902.0,44731
2022-07-18 18:00:00,2022-07-18 19:00:00,631,612,2875,5196,1384,0,2.0,1112,11812.0,43614
2022-07-18 19:00:00,2022-07-18 20:00:00,633,614,440,4492,1116,0,2.0,1127,8424.0,40946
2022-07-18 20:00:00,2022-07-18 21:00:00,633,615,181,3805,539,0,3.0,1120,6896.0,37775
2022-07-18 21:00:00,2022-07-18 22:00:00,627,615,171,2624,497,0,2.0,1103,5639.0,34720
2022-07-18 22:00:00,2022-07-18 23:00:00,610,618,931,2178,210,0,2.0,1201,5750.0,32686
2022-07-18 23:00:00,2022-07-19 00:00:00,612,619,1644,2119,209,0,2.0,1271,6476.0,31310
2022-07-19 00:00:00,2022-07-19 01:00:00,620,620,1697,2093,209,0,3.0,1298,6540.0,30592
2022-07-19 01:00:00,2022-07-19 02:00:00,619,619,1690,2173,208,0,3.0,1325,6637.0,30426
2022-07-19 02:00:00,2022-07-19 03:00:00,612,620,1034,2501,240,2,2.0,1387,6398.0,31334
2022-07-19 03:00:00,2022-07-19 04:00:00,615,620,209,3038,414,330,1.0,1416,6643.0,34489
2022-07-19 04:00:00,2022-07-19 05:00:00,608,619,132,3716,563,2061,0.0,1313,9012.0,39239
2022-07-19 05:00:00,2022-07-19 06:00:00,606,618,423,3929,797,4981,0.0,1220,12574.0,44016
2022-07-19 06:00:00,2022-07-19 07:00:00,603,608,423,3835,810,7361,0.0,1136,14776.0,46345
2022-07-19 07:00:00,2022-07-19 08:00:00,593,606,298,3568,833,8976,1.0,1046,15921.0,47087
2022-07-19 08:00:00,2022-07-19 09:00:00,599,605,634,3547,908,9937,2.0,954,17186.0,47331
2022-07-19 09:00:00,2022-07-19 10:00:00,571,608,130,3563,804,10531,1.0,1007,17215.0,46516
2022-07-19 10:00:00,2022-07-19 11:00:00,581,612,143,3572,906,10635,0.0,1142,17591.0,46954
2022-07-19 11:00:00,2022-07-19 12:00:00,610,612,307,3653,1001,10252,1.0,1301,17737.0,47983
2022-07-19 12:00:00,2022-07-19 13:00:00,606,611,573,3632,1014,9402,2.0,1472,17312.0,48401
2022-07-19 13:00:00,2022-07-19 14:00:00,633,611,749,3735,1194,8069,1.0,1485,16477.0,48834
2022-07-19 14:00:00,2022-07-19 15:00:00,631,610,1450,3930,1117,6203,1.0,1232,15174.0,48026
2022-07-19 15:00:00,2022-07-19 16:00:00,595,611,2680,4653,1207,3546,1.0,1100,14393.0,46892
2022-07-19 16:00:00,2022-07-19 17:00:00,623,612,3658,5708,1531,1065,0.0,995,14192.0,46104
2022-07-19 17:00:00,2022-07-19 18:00:00,644,613,1703,5668,1404,75,0.0,812,10919.0,44621
2022-07-19 18:00:00,2022-07-19 19:00:00,645,613,972,4756,1328,0,0.0,550,8864.0,43871
2022-07-19 19:00:00,2022-07-19 20:00:00,661,613,461,4304,1089,0,0.0,414,7542.0,41383
2022-07-19 20:00:00,2022-07-19 21:00:00,666,614,114,4000,912,0,0.0,404,6710.0,38314
2022-07-19 21:00:00,2022-07-19 22:00:00,676,614,965,2674,346,0,0.0,394,5669.0,35215
2022-07-19 22:00:00,2022-07-19 23:00:00,675,614,1710,2428,192,0,0.0,455,6074.0,32851
2022-07-19 23:00:00,2022-07-20 00:00:00,678,616,1522,2226,191,0,0.0,481,5714.0,31558
2022-07-20 00:00:00,2022-07-20 01:00:00,679,616,1520,2106,191,0,0.0,480,5592.0,30791
2022-07-20 01:00:00,2022-07-20 02:00:00,681,617,1521,2106,192,0,0.0,450,5567.0,30704
2022-07-20 02:00:00,2022-07-20 03:00:00,683,620,1181,2428,240,2,0.0,470,5624.0,31554
2022-07-20 03:00:00,2022-07-20 04:00:00,666,621,41,2772,467,327,0.0,406,5300.0,34510
2022-07-20 04:00:00,2022-07-20 05:00:00,658,619,13,3577,654,2134,0.0,320,7975.0,39333
2022-07-20 05:00:00,2022-07-20 06:00:00,625,619,2065,4453,1212,5105,0.0,213,14292.0,44213
2022-07-20 06:00:00,2022-07-20 07:00:00,633,617,2363,4736,1252,7385,0.0,162,17148.0,46559
2022-07-20 07:00:00,2022-07-20 08:00:00,646,614,1493,4610,1234,8983,0.0,159,17739.0,47258
2022-07-20 08:00:00,2022-07-20 09:00:00,646,615,1210,4353,1215,10073,0.0,237,18349.0,47773
2022-07-20 09:00:00,2022-07-20 10:00:00,639,614,1189,4212,1005,10584,0.0,379,18622.0,46901
2022-07-20 10:00:00,2022-07-20 11:00:00,642,605,462,4185,966,10619,0.0,511,17990.0,47281
2022-07-20 11:00:00,2022-07-20 12:00:00,645,569,631,4308,1003,10194,1.0,628,17979.0,48457
2022-07-20 12:00:00,2022-07-20 13:00:00,638,599,1763,4089,1015,9372,1.0,689,18166.0,48956
2022-07-20 13:00:00,2022-07-20 14:00:00,668,611,1934,4125,1018,7977,0.0,804,17137.0,49292
2022-07-20 14:00:00,2022-07-20 15:00:00,674,611,2498,4447,1330,6081,3.0,858,16502.0,48847
2022-07-20 15:00:00,2022-07-20 16:00:00,644,612,2390,4741,1270,3458,3.0,929,14047.0,47771
2022-07-20 16:00:00,2022-07-20 17:00:00,654,612,2571,5899,1435,1029,1.0,689,12890.0,46867
2022-07-20 17:00:00,2022-07-20 18:00:00,688,613,2034,5704,1322,70,0.0,369,10800.0,45436
2022-07-20 18:00:00,2022-07-20 19:00:00,695,608,803,5370,1363,0,0.0,149,8988.0,44515
2022-07-20 19:00:00,2022-07-20 20:00:00,677,609,602,4477,1165,0,0.0,98,7628.0,41876
2022-07-20 20:00:00,2022-07-20 21:00:00,678,612,473,3846,800,0,0.0,98,6507.0,38732
2022-07-20 21:00:00,2022-07-20 22:00:00,676,612,151,3024,445,0,0.0,109,5017.0,35587
2022-07-20 22:00:00,2022-07-20 23:00:00,679,612,733,2562,225,0,0.0,116,4927.0,33514
2022-07-20 23:00:00,2022-07-21 00:00:00,680,613,875,2436,223,0,0.0,121,4948.0,32039
2022-07-21 00:00:00,2022-07-21 01:00:00,662,613,906,2340,224,0,0.0,130,4875.0,31211
2022-07-21 01:00:00,2022-07-21 02:00:00,617,612,1032,2379,238,0,0.0,127,5005.0,30902
2022-07-21 02:00:00,2022-07-21 03:00:00,606,612,1080,2749,252,1,0.0,103,5403.0,31646
2022-07-21 03:00:00,2022-07-21 04:00:00,609,610,779,2978,261,297,0.0,112,5646.0,34357
2022-07-21 04:00:00,2022-07-21 05:00:00,619,607,162,3597,583,2032,0.0,90,7690.0,39507
2022-07-21 05:00:00,2022-07-21 06:00:00,627,613,1186,4186,742,4959,0.0,58,12371.0,44299
2022-07-21 06:00:00,2022-07-21 07:00:00,629,613,1482,4397,760,7279,0.0,57,15217.0,46783
2022-07-21 07:00:00,2022-07-21 08:00:00,640,610,690,4103,755,8900,0.0,76,15774.0,47810
2022-07-21 08:00:00,2022-07-21 09:00:00,635,609,585,3957,734,9968,0.0,123,16611.0,48413
2022-07-21 09:00:00,2022-07-21 10:00:00,633,606,160,3606,618,10535,0.0,251,16409.0,47787
2022-07-21 10:00:00,2022-07-21 11:00:00,632,606,259,3753,796,10587,1.0,499,17133.0,48398
2022-07-21 11:00:00,2022-07-21 12:00:00,628,608,684,4197,947,10238,1.0,788,18091.0,49425
2022-07-21 12:00:00,2022-07-21 13:00:00,628,607,974,4281,1054,9381,2.0,1163,18090.0,49779
2022-07-21 13:00:00,2022-07-21 14:00:00,629,608,962,4630,1104,7992,2.0,1465,17392.0,49991
2022-07-21 14:00:00,2022-07-21 15:00:00,628,607,1097,5005,1224,6049,1.0,1458,16069.0,49443
2022-07-21 15:00:00,2022-07-21 16:00:00,597,605,3055,5003,1251,3386,0.0,1127,15024.0,48137
2022-07-21 16:00:00,2022-07-21 17:00:00,606,605,4866,6043,1567,998,0.0,654,15339.0,47394
2022-07-21 17:00:00,2022-07-21 18:00:00,639,607,4585,5922,1499,69,0.0,434,13755.0,46063
2022-07-21 18:00:00,2022-07-21 19:00:00,642,609,3550,5405,1143,0,0.0,358,11707.0,45139
2022-07-21 19:00:00,2022-07-21 20:00:00,646,609,2411,4533,1107,0,0.0,341,9647.0,42246
2022-07-21 20:00:00,2022-07-21 21:00:00,645,610,878,4403,989,0,0.0,296,7821.0,39332
2022-07-21 21:00:00,2022-07-21 22:00:00,642,611,34,2821,396,0,0.0,281,4785.0,36253
2022-07-21 22:00:00,2022-07-21 23:00:00,634,611,921,2459,208,0,0.0,232,5065.0,33845
2022-07-21 23:00:00,2022-07-22 00:00:00,630,611,987,2398,211,0,0.0,220,5057.0,32685
2022-07-22 00:00:00,2022-07-22 01:00:00,632,612,1360,2383,211,0,0.0,226,5424.0,31806
2022-07-22 01:00:00,2022-07-22 02:00:00,637,611,1428,2507,284,0,0.0,209,5676.0,31632
2022-07-22 02:00:00,2022-07-22 03:00:00,639,611,1423,2850,338,2,0.0,186,6049.0,32355
2022-07-22 03:00:00,2022-07-22 04:00:00,638,613,308,3206,554,316,0.0,172,5807.0,35151
2022-07-22 04:00:00,2022-07-22 05:00:00,642,612,4,4045,902,2092,0.0,143,8440.0,40136
2022-07-22 05:00:00,2022-07-22 06:00:00,645,609,559,4767,1221,5044,0.0,95,12940.0,45212
2022-07-22 06:00:00,2022-07-22 07:00:00,643,608,1724,4831,1412,7357,0.0,98,16673.0,47949
2022-07-22 07:00:00,2022-07-22 08:00:00,656,605,1431,4721,1403,8981,0.0,119,17916.0,48892
2022-07-22 08:00:00,2022-07-22 09:00:00,660,603,1196,4583,1332,10082,0.0,178,18634.0,49608
2022-07-22 09:00:00,2022-07-22 10:00:00,675,602,743,4405,1117,10614,0.0,341,18497.0,48696
2022-07-22 10:00:00,2022-07-22 11:00:00,687,602,755,4521,1174,10633,1.0,569,18942.0,49202
2022-07-22 11:00:00,2022-07-22 12:00:00,681,601,1603,4919,1275,10130,1.0,793,20003.0,50252
2022-07-22 12:00:00,2022-07-22 13:00:00,682,607,1618,4475,1240,9341,2.0,928,18893.0,50287
2022-07-22 13:00:00,2022-07-22 14:00:00,673,608,2195,4511,1146,7989,4.0,1180,18306.0,50205
2022-07-22 14:00:00,2022-07-22 15:00:00,663,608,2529,4805,1104,6045,2.0,1264,17020.0,49532
2022-07-22 15:00:00,2022-07-22 16:00:00,628,608,3391,5182,1180,3314,0.0,956,15259.0,48351
2022-07-22 16:00:00,2022-07-22 17:00:00,635,609,4302,5958,1361,967,0.0,544,14376.0,47217
2022-07-22 17:00:00,2022-07-22 18:00:00,668,609,3060,5908,1217,92,0.0,410,11964.0,45666
2022-07-22 18:00:00,2022-07-22 19:00:00,678,611,1915,5565,1131,0,0.0,387,10287.0,44654
2022-07-22 19:00:00,2022-07-22 20:00:00,684,611,599,4636,1003,0,0.0,360,7893.0,42155
2022-07-22 20:00:00,2022-07-22 21:00:00,668,612,609,4054,779,0,0.0,398,7120.0,39327
2022-07-22 21:00:00,2022-07-22 22:00:00,665,615,173,2895,411,0,0.0,419,5178.0,36213
2022-07-22 22:00:00,2022-07-22 23:00:00,691,614,714,2640,326,0,0.0,430,5415.0,33999
2022-07-22 23:00:00,2022-07-23 00:00:00,684,614,1324,2429,251,0,0.0,454,5756.0,32366
2022-07-23 00:00:00,2022-07-23 01:00:00,680,616,1351,2311,243,0,0.0,445,5646.0,31542
2022-07-23 01:00:00,2022-07-23 02:00:00,698,616,1203,2187,232,0,0.0,476,5412.0,30945
2022-07-23 02:00:00,2022-07-23 03:00:00,678,616,1047,2151,267,2,0.0,461,5222.0,30505
2022-07-23 03:00:00,2022-07-23 04:00:00,682,616,1046,2298,391,290,0.0,379,5702.0,30906
2022-07-23 04:00:00,2022-07-23 05:00:00,685,615,690,3123,608,2000,0.0,293,8014.0,33692
2022-07-23 05:00:00,2022-07-23 06:00:00,683,614,194,3501,690,4876,0.0,240,10798.0,36795
2022-07-23 06:00:00,2022-07-23 07:00:00,682,613,225,3098,601,7178,0.0,178,12575.0,39009
2022-07-23 07:00:00,2022-07-23 08:00:00,672,612,574,2883,381,8818,0.0,149,14089.0,39755
2022-07-23 08:00:00,2022-07-23 09:00:00,653,611,1025,2778,358,9889,0.0,186,15500.0,39902
2022-07-23 09:00:00,2022-07-23 10:00:00,635,609,1819,2674,346,10268,0.0,368,16719.0,39413
2022-07-23 10:00:00,2022-07-23 11:00:00,597,609,1924,2666,469,10019,1.0,705,16990.0,38681
2022-07-23 11:00:00,2022-07-23 12:00:00,595,606,1917,2602,368,9155,3.0,1166,16412.0,38369
2022-07-23 12:00:00,2022-07-23 13:00:00,596,604,1914,2603,364,8260,5.0,1624,15970.0,38440
2022-07-23 13:00:00,2022-07-23 14:00:00,604,605,1179,2727,389,6961,3.0,1472,13940.0,39209
2022-07-23 14:00:00,2022-07-23 15:00:00,611,607,86,3097,409,5148,1.0,1351,11310.0,40182
2022-07-23 15:00:00,2022-07-23 16:00:00,644,609,322,4189,1110,2937,0.0,1262,11073.0,41132
2022-07-23 16:00:00,2022-07-23 17:00:00,655,609,966,5505,1438,916,0.0,1007,11096.0,41124
2022-07-23 17:00:00,2022-07-23 18:00:00,657,610,1182,5555,1346,80,0.0,1218,10648.0,40340
2022-07-23 18:00:00,2022-07-23 19:00:00,661,612,979,5084,1319,0,0.0,1337,9992.0,39664
2022-07-23 19:00:00,2022-07-23 20:00:00,663,611,131,3838,935,0,0.0,1240,7418.0,37491
2022-07-23 20:00:00,2022-07-23 21:00:00,669,610,35,3262,522,0,0.0,1333,6431.0,35123
2022-07-23 21:00:00,2022-07-23 22:00:00,664,608,732,2757,279,0,0.0,1332,6372.0,32638
2022-07-23 22:00:00,2022-07-23 23:00:00,659,608,842,2552,279,0,0.0,1334,6274.0,30819
2022-07-23 23:00:00,2022-07-24 00:00:00,673,610,942,2703,301,0,0.0,1371,6600.0,29413
2022-07-24 00:00:00,2022-07-24 01:00:00,685,610,1373,2743,287,0,0.0,1390,7088.0,28604
2022-07-24 01:00:00,2022-07-24 02:00:00,693,607,1660,2645,279,0,0.0,1451,7335.0,28145
2022-07-24 02:00:00,2022-07-24 03:00:00,692,609,1739,2321,308,1,0.0,1472,7142.0,27751
2022-07-24 03:00:00,2022-07-24 04:00:00,690,608,1644,2404,286,249,0.0,1426,7307.0,27119
2022-07-24 04:00:00,2022-07-24 05:00:00,690,607,981,2771,344,1814,0.0,1108,8315.0,28344
2022-07-24 05:00:00,2022-07-24 06:00:00,690,605,491,3080,326,4727,0.0,730,10649.0,30431
2022-07-24 06:00:00,2022-07-24 07:00:00,688,604,463,2768,378,7188,0.0,609,12698.0,31944
2022-07-24 07:00:00,2022-07-24 08:00:00,682,610,697,2595,358,8895,0.0,584,14421.0,33025
2022-07-24 08:00:00,2022-07-24 09:00:00,679,610,970,2545,348,9985,0.0,733,15870.0,33886
2022-07-24 09:00:00,2022-07-24 10:00:00,676,606,1214,2476,334,10612,1.0,1024,16943.0,34683
2022-07-24 10:00:00,2022-07-24 11:00:00,672,605,1761,2468,336,10572,2.0,1253,17669.0,34604
2022-07-24 11:00:00,2022-07-24 12:00:00,672,603,1786,2471,353,10143,2.0,1495,17525.0,34568
2022-07-24 12:00:00,2022-07-24 13:00:00,673,603,1697,2489,327,9324,1.0,1748,16862.0,34782
2022-07-24 13:00:00,2022-07-24 14:00:00,655,603,726,2631,528,7961,1.0,1838,14943.0,35651
2022-07-24 14:00:00,2022-07-24 15:00:00,663,603,479,3031,575,6034,0.0,1720,13105.0,36778
2022-07-24 15:00:00,2022-07-24 16:00:00,672,606,237,3863,857,3350,0.0,1468,11053.0,38083
2022-07-24 16:00:00,2022-07-24 17:00:00,676,606,294,5354,1321,908,0.0,1168,10327.0,38942
2022-07-24 17:00:00,2022-07-24 18:00:00,680,607,892,4712,1069,50,0.0,962,8972.0,38833
2022-07-24 18:00:00,2022-07-24 19:00:00,681,608,686,3952,1054,0,0.0,827,7808.0,39362
2022-07-24 19:00:00,2022-07-24 20:00:00,680,609,570,3906,1078,0,0.0,787,7630.0,38061
2022-07-24 20:00:00,2022-07-24 21:00:00,682,610,88,3445,783,0,0.0,766,6374.0,35448
2022-07-24 21:00:00,2022-07-24 22:00:00,689,610,397,2643,234,0,0.0,755,5328.0,32605
