StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B15,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-05-19 03:00:00,2022-05-19 04:00:00,17508,108,6380,6758,813,372,1820,4141,45789,83689,205010
2022-05-19 04:00:00,2022-05-19 05:00:00,18309,105,5755,6751,1240,372,13647,5005,43310,94494,233618
2022-05-19 05:00:00,2022-05-19 06:00:00,18640,100,12975,6710,1832,372,36693,5618,33801,116741,253330
2022-05-19 06:00:00,2022-05-19 07:00:00,18477,92,10918,6501,1392,372,67100,4027,22699,131578,261821
2022-05-19 07:00:00,2022-05-19 08:00:00,17918,86,7393,6529,1049,372,94040,3735,18906,150028,264162
2022-05-19 08:00:00,2022-05-19 09:00:00,17505,80,6450,6569,388,372,112915,2824,18596,165699,266093
2022-05-19 09:00:00,2022-05-19 10:00:00,17284,76,7093,6551,735,372,124509,3480,15664,175764,265810
2022-05-19 10:00:00,2022-05-19 11:00:00,17115,72,7683,6601,348,372,128702,5482,17556,183931,263176
2022-05-19 11:00:00,2022-05-19 12:00:00,17010,71,14316,6709,273,372,125145,4425,20457,188778,258932
2022-05-19 12:00:00,2022-05-19 13:00:00,17032,68,10492,6688,410,372,113089,3503,23296,174950,255999
2022-05-19 13:00:00,2022-05-19 14:00:00,17080,65,3646,6524,705,372,92356,4527,29780,155055,255801
2022-05-19 14:00:00,2022-05-19 15:00:00,17358,64,4703,6454,931,372,67617,3355,35203,136057,257019
2022-05-19 15:00:00,2022-05-19 16:00:00,17840,64,4561,6664,917,372,42845,3190,41513,117966,259573
2022-05-19 16:00:00,2022-05-19 17:00:00,18546,64,16412,6673,1621,372,22665,4308,29871,100532,253055
2022-05-19 17:00:00,2022-05-19 18:00:00,18613,67,22127,6718,1567,372,9296,6562,30785,96107,246340
2022-05-19 18:00:00,2022-05-19 19:00:00,18360,71,14218,6765,1269,372,1630,7327,36225,86237,238291
2022-05-19 19:00:00,2022-05-19 20:00:00,18235,72,9335,6831,1166,372,13,8409,39382,83815,228864
2022-05-19 20:00:00,2022-05-19 21:00:00,17913,73,4812,6895,1877,372,0,10250,38582,80774,215242
2022-05-19 21:00:00,2022-05-19 22:00:00,17576,76,3465,6944,1015,372,0,10943,40121,80512,199615
2022-05-19 22:00:00,2022-05-19 23:00:00,17169,76,3543,7071,741,372,0,10794,43208,82974,191661
2022-05-19 23:00:00,2022-05-20 00:00:00,17098,78,9683,7044,573,372,0,10937,46650,92435,189434
2022-05-20 00:00:00,2022-05-20 01:00:00,17133,80,12960,7032,774,372,0,9016,43486,90853,187219
2022-05-20 01:00:00,2022-05-20 02:00:00,16966,80,12306,7092,1058,372,0,7263,36599,81736,186089
2022-05-20 02:00:00,2022-05-20 03:00:00,17097,82,6884,7121,731,372,9,6087,29646,68029,189629
2022-05-20 03:00:00,2022-05-20 04:00:00,17616,84,3681,7037,857,372,1654,4317,23104,58722,200852
2022-05-20 04:00:00,2022-05-20 05:00:00,18303,80,11615,7063,1498,372,11492,3472,18048,71943,229063
2022-05-20 05:00:00,2022-05-20 06:00:00,18635,79,15222,7129,1123,372,29951,2674,14830,90015,247321
2022-05-20 06:00:00,2022-05-20 07:00:00,18593,80,11114,7021,847,372,54438,1923,12950,107338,256622
2022-05-20 07:00:00,2022-05-20 08:00:00,18100,77,3928,6979,816,372,80793,3105,11214,125384,261971
2022-05-20 08:00:00,2022-05-20 09:00:00,17719,66,2968,6757,1024,372,102909,3123,10739,145677,266308
2022-05-20 09:00:00,2022-05-20 10:00:00,17497,64,3878,6838,817,372,118068,3084,9363,159981,268971
2022-05-20 10:00:00,2022-05-20 11:00:00,17317,61,4995,6816,893,372,124044,2725,9058,166281,266889
2022-05-20 11:00:00,2022-05-20 12:00:00,17180,60,5846,6875,648,372,124341,1482,10120,166924,260245
2022-05-20 12:00:00,2022-05-20 13:00:00,17256,63,7509,7017,1370,372,111496,754,12909,158746,256810
2022-05-20 13:00:00,2022-05-20 14:00:00,17384,64,11391,7044,1538,372,87521,1149,16318,142781,249065
2022-05-20 14:00:00,2022-05-20 15:00:00,17723,64,8155,7064,1384,372,62194,850,24089,121895,243939
2022-05-20 15:00:00,2022-05-20 16:00:00,17991,63,6279,7095,1161,372,39224,647,35962,108794,243152
2022-05-20 16:00:00,2022-05-20 17:00:00,18288,60,7128,7132,462,372,18615,557,47016,99630,244055
2022-05-20 17:00:00,2022-05-20 18:00:00,18369,62,6269,7103,585,372,6721,397,62622,102500,239718
2022-05-20 18:00:00,2022-05-20 19:00:00,18301,64,4782,7140,587,372,1141,1053,73892,107332,231516
2022-05-20 19:00:00,2022-05-20 20:00:00,18074,66,4723,7175,1102,372,9,3050,86100,120671,223887
2022-05-20 20:00:00,2022-05-20 21:00:00,17696,68,4493,7146,769,372,0,5166,95214,130924,207500
2022-05-20 21:00:00,2022-05-20 22:00:00,17355,69,5878,7087,740,372,0,9941,104570,146012,192752
2022-05-20 22:00:00,2022-05-20 23:00:00,17058,69,4949,7168,695,372,0,10226,111434,151971,184952
2022-05-20 23:00:00,2022-05-21 00:00:00,17010,73,6056,7197,342,372,0,11381,115467,157898,178577
2022-05-21 00:00:00,2022-05-21 01:00:00,16903,78,8282,7105,334,372,0,11243,113925,158242,176132
2022-05-21 01:00:00,2022-05-21 02:00:00,16882,80,8988,7014,498,372,0,12626,108666,155126,175001
2022-05-21 02:00:00,2022-05-21 03:00:00,17061,80,10085,6917,326,372,10,14607,101167,150625,176068
2022-05-21 03:00:00,2022-05-21 04:00:00,17260,80,9435,6881,577,372,1545,15306,94491,145947,178150
2022-05-21 04:00:00,2022-05-21 05:00:00,17660,88,7988,6917,499,372,10739,14753,88698,147714,188108
2022-05-21 05:00:00,2022-05-21 06:00:00,17776,92,8782,7080,416,372,29561,14759,86113,164951,202627
2022-05-21 06:00:00,2022-05-21 07:00:00,17708,92,8411,7042,398,372,53975,15330,88339,191667,217730
2022-05-21 07:00:00,2022-05-21 08:00:00,17483,91,12212,7072,339,372,75275,15079,91981,219904,226004
2022-05-21 08:00:00,2022-05-21 09:00:00,17286,88,24406,7121,243,372,91037,14687,95012,250252,229667
2022-05-21 09:00:00,2022-05-21 10:00:00,17149,88,26048,7104,408,372,101876,14454,91277,258776,230341
2022-05-21 10:00:00,2022-05-21 11:00:00,17127,84,27353,7129,304,372,107459,15621,80950,256399,227800
2022-05-21 11:00:00,2022-05-21 12:00:00,17035,83,26001,7122,351,372,107335,16282,69246,243827,219474
2022-05-21 12:00:00,2022-05-21 13:00:00,17013,80,25721,7134,298,372,102631,15777,71104,240130,213250
2022-05-21 13:00:00,2022-05-21 14:00:00,17176,80,25440,7119,547,372,92810,14702,78964,237210,209525
2022-05-21 14:00:00,2022-05-21 15:00:00,17405,80,22667,7079,739,372,75276,13778,90222,227618,208895
2022-05-21 15:00:00,2022-05-21 16:00:00,17785,80,13105,7082,656,372,53495,12652,84189,189416,210640
2022-05-21 16:00:00,2022-05-21 17:00:00,18260,80,7894,7104,821,372,30628,11888,73049,150096,208637
2022-05-21 17:00:00,2022-05-21 18:00:00,18484,84,14756,7135,1400,372,11956,10228,58669,123084,204168
2022-05-21 18:00:00,2022-05-21 19:00:00,18628,90,22433,7178,1131,372,1942,8427,44973,105174,194220
2022-05-21 19:00:00,2022-05-21 20:00:00,18542,95,22933,7183,1243,372,11,6238,36746,93363,189482
2022-05-21 20:00:00,2022-05-21 21:00:00,18363,96,20686,7174,1001,372,0,4662,32896,85250,180608
2022-05-21 21:00:00,2022-05-21 22:00:00,18109,98,14939,7198,961,372,0,3446,29029,74152,168126
2022-05-21 22:00:00,2022-05-21 23:00:00,17571,100,5257,7214,517,372,0,3254,24015,58300,157770
2022-05-21 23:00:00,2022-05-22 00:00:00,17518,104,2814,7196,253,372,0,3513,17987,49757,151469
2022-05-22 00:00:00,2022-05-22 01:00:00,17363,104,3497,7198,495,372,0,3087,15474,47590,141901
2022-05-22 01:00:00,2022-05-22 02:00:00,17263,108,4227,7204,744,372,0,3265,13458,46641,145949
2022-05-22 02:00:00,2022-05-22 03:00:00,17276,108,4584,7199,915,372,13,3600,11788,45855,146366
2022-05-22 03:00:00,2022-05-22 04:00:00,17562,108,5097,7201,500,372,2096,2761,11432,47129,145044
2022-05-22 04:00:00,2022-05-22 05:00:00,17834,107,4541,7180,843,372,13779,1112,8737,54505,148387
2022-05-22 05:00:00,2022-05-22 06:00:00,17944,101,5204,7204,402,372,37400,485,5252,74364,159019
2022-05-22 06:00:00,2022-05-22 07:00:00,17800,96,5292,7197,433,372,67773,407,3821,103191,173819
2022-05-22 07:00:00,2022-05-22 08:00:00,17786,94,9645,7236,396,372,93959,696,3904,134088,184202
2022-05-22 08:00:00,2022-05-22 09:00:00,17696,92,13046,7316,436,372,109821,876,4869,154524,192340
2022-05-22 09:00:00,2022-05-22 10:00:00,17539,88,17576,7302,195,372,120518,1135,5288,170013,198421
2022-05-22 10:00:00,2022-05-22 11:00:00,17389,87,25725,7267,443,372,126913,1443,5317,184956,196513
2022-05-22 11:00:00,2022-05-22 12:00:00,17301,84,27627,7273,430,372,128521,1133,5010,187751,188086
2022-05-22 12:00:00,2022-05-22 13:00:00,17310,81,28409,7256,228,372,123443,622,4116,181837,183460
2022-05-22 13:00:00,2022-05-22 14:00:00,17349,80,25133,7238,1066,372,108529,590,3157,163514,182474
2022-05-22 14:00:00,2022-05-22 15:00:00,17519,80,16168,7193,720,372,85011,783,2215,130061,182396
2022-05-22 15:00:00,2022-05-22 16:00:00,17920,84,6882,7121,1050,372,56876,1236,1936,93477,186797
2022-05-22 16:00:00,2022-05-22 17:00:00,18379,84,6487,7130,1182,372,30221,2277,2657,68789,192052
2022-05-22 17:00:00,2022-05-22 18:00:00,18610,87,11045,7070,1712,372,11732,2938,4848,58414,192791
2022-05-22 18:00:00,2022-05-22 19:00:00,18631,89,17100,7048,1951,372,1982,3943,9369,60485,190737
2022-05-22 19:00:00,2022-05-22 20:00:00,18502,92,16476,7045,1794,372,10,6021,16257,66569,190179
2022-05-22 20:00:00,2022-05-22 21:00:00,18121,92,12642,7032,1392,372,0,8824,23601,72076,186071
2022-05-22 21:00:00,2022-05-22 22:00:00,17623,93,5573,7048,922,372,0,10722,30543,72896,174619
2022-05-22 22:00:00,2022-05-22 23:00:00,17226,93,3118,7106,707,372,0,12576,37031,78229,165960
2022-05-22 23:00:00,2022-05-23 00:00:00,17113,96,5395,7082,608,372,0,14564,40386,85616,162056
2022-05-23 00:00:00,2022-05-23 01:00:00,17014,96,6352,7069,635,372,0,15363,43313,90214,160374
2022-05-23 01:00:00,2022-05-23 02:00:00,17034,97,7555,7084,1107,372,0,14279,44676,92204,162351
2022-05-23 02:00:00,2022-05-23 03:00:00,17272,100,5870,7069,1030,372,20,13558,45692,90983,170521
2022-05-23 03:00:00,2022-05-23 04:00:00,17668,100,7072,7058,703,372,1920,12861,46886,94640,186802
2022-05-23 04:00:00,2022-05-23 05:00:00,18488,98,10712,7078,786,372,11536,12133,46116,107319,217172
2022-05-23 05:00:00,2022-05-23 06:00:00,18783,96,22352,7123,1181,372,27751,11314,35502,124474,238632
2022-05-23 06:00:00,2022-05-23 07:00:00,18694,93,20107,7201,741,372,48036,10957,31533,137734,250692
2022-05-23 07:00:00,2022-05-23 08:00:00,18428,92,8601,7227,490,372,69157,10587,36226,151180,252399
2022-05-23 08:00:00,2022-05-23 09:00:00,17930,92,4472,7281,417,372,90947,11092,38829,171432,258262
2022-05-23 09:00:00,2022-05-23 10:00:00,17594,88,4401,7327,417,372,108086,11952,45707,195944,267192
2022-05-23 10:00:00,2022-05-23 11:00:00,17205,85,4640,7342,377,372,113119,12813,50385,206338,267182
2022-05-23 11:00:00,2022-05-23 12:00:00,16994,82,7451,7387,585,372,105047,13612,56349,207879,262079
2022-05-23 12:00:00,2022-05-23 13:00:00,16888,80,7395,7363,302,372,96847,14194,63138,206579,259461
2022-05-23 13:00:00,2022-05-23 14:00:00,17050,83,3982,7355,608,372,81279,14803,64227,189759,255513
2022-05-23 14:00:00,2022-05-23 15:00:00,17249,86,3209,7127,746,372,61447,16724,69080,176040,249459
2022-05-23 15:00:00,2022-05-23 16:00:00,17834,91,5168,7284,1050,372,38670,18605,74190,163264,254237
2022-05-23 16:00:00,2022-05-23 17:00:00,18364,92,12081,7254,1233,372,20296,19214,78038,156944,255908
2022-05-23 17:00:00,2022-05-23 18:00:00,18402,92,16393,7223,1344,372,7457,17932,85524,154739,248637
2022-05-23 18:00:00,2022-05-23 19:00:00,18102,99,10567,7256,1300,372,1277,15263,92889,147125,237875
2022-05-23 19:00:00,2022-05-23 20:00:00,17770,100,5763,7259,995,372,9,15123,99375,146766,231850
2022-05-23 20:00:00,2022-05-23 21:00:00,17413,100,4244,7283,869,372,0,15191,99007,144479,218859
2022-05-23 21:00:00,2022-05-23 22:00:00,17110,100,6990,7332,1015,372,0,14067,98329,145315,204608
2022-05-23 22:00:00,2022-05-23 23:00:00,16868,100,10546,7330,752,372,0,11693,93688,141349,196481
2022-05-23 23:00:00,2022-05-24 00:00:00,16805,100,23025,7302,1176,372,0,14670,86167,149617,191985
2022-05-24 00:00:00,2022-05-24 01:00:00,16766,100,23527,7278,1451,372,0,13967,76928,140389,188256
2022-05-24 01:00:00,2022-05-24 02:00:00,16785,100,18372,7284,1179,372,0,14600,73270,131962,187281
2022-05-24 02:00:00,2022-05-24 03:00:00,16852,100,13141,7227,1412,372,14,14783,66808,120709,191198
2022-05-24 03:00:00,2022-05-24 04:00:00,17243,100,8169,7208,1111,372,1114,15172,61410,111899,201908
2022-05-24 04:00:00,2022-05-24 05:00:00,18062,100,7551,7227,573,372,7008,13560,56590,111043,228717
2022-05-24 05:00:00,2022-05-24 06:00:00,18404,100,19030,7199,1339,372,16328,11392,50052,124216,247925
2022-05-24 06:00:00,2022-05-24 07:00:00,18237,98,16573,7236,1113,372,27367,9215,49448,129659,257548
2022-05-24 07:00:00,2022-05-24 08:00:00,17841,98,7129,7220,662,372,41459,8206,50839,133826,262109
2022-05-24 08:00:00,2022-05-24 09:00:00,17512,100,6422,7212,601,372,54100,9331,55197,150847,265943
2022-05-24 09:00:00,2022-05-24 10:00:00,17082,100,4754,7173,448,372,66544,11087,58849,166409,268295
2022-05-24 10:00:00,2022-05-24 11:00:00,16964,94,11320,7117,551,372,76892,10091,63791,187192,265736
2022-05-24 11:00:00,2022-05-24 12:00:00,16977,100,16994,7159,435,372,80399,10347,66785,199568,261536
2022-05-24 12:00:00,2022-05-24 13:00:00,17005,102,23536,7115,550,372,79880,10127,68941,207628,256649
2022-05-24 13:00:00,2022-05-24 14:00:00,17248,104,21220,7172,977,372,74897,10490,65852,198332,251002
2022-05-24 14:00:00,2022-05-24 15:00:00,17546,103,13463,7183,1152,372,62491,12193,60675,175178,245470
2022-05-24 15:00:00,2022-05-24 16:00:00,18059,104,11288,7150,1325,372,45863,13962,57370,155493,245503
2022-05-24 16:00:00,2022-05-24 17:00:00,18701,104,8419,7223,1353,372,26535,15364,47566,125637,245456
2022-05-24 17:00:00,2022-05-24 18:00:00,18984,104,22094,7201,1228,372,10944,15420,35051,111398,239798
2022-05-24 18:00:00,2022-05-24 19:00:00,18966,104,22848,7263,1303,372,2165,15165,24528,92714,226761
2022-05-24 19:00:00,2022-05-24 20:00:00,18757,104,12504,7299,1135,372,33,13873,23042,77119,219300
2022-05-24 20:00:00,2022-05-24 21:00:00,18396,106,7177,7265,1231,372,0,12794,22270,69611,205914
2022-05-24 21:00:00,2022-05-24 22:00:00,17907,108,3805,7306,1281,374,0,12091,23736,66608,190807
2022-05-24 22:00:00,2022-05-24 23:00:00,17421,106,1861,7368,1108,374,0,11066,23645,62949,179988
2022-05-24 23:00:00,2022-05-25 00:00:00,17323,92,3789,7327,1227,374,0,8104,23296,61532,172652
2022-05-25 00:00:00,2022-05-25 01:00:00,17221,92,7769,7333,1091,372,0,6767,21904,62549,168900
2022-05-25 01:00:00,2022-05-25 02:00:00,17234,92,9265,7340,1032,372,0,6960,21527,63822,170890
2022-05-25 02:00:00,2022-05-25 03:00:00,17496,92,7919,7283,1043,372,27,7073,21664,62969,176746
2022-05-25 03:00:00,2022-05-25 04:00:00,17978,92,3687,7274,1293,372,1668,6956,21445,60765,191038
2022-05-25 04:00:00,2022-05-25 05:00:00,18828,92,12655,7309,598,372,9519,7196,20102,76671,220420
2022-05-25 05:00:00,2022-05-25 06:00:00,19142,92,17664,7312,1007,372,26785,8315,13703,94392,237676
2022-05-25 06:00:00,2022-05-25 07:00:00,18962,92,12565,7335,1002,372,52306,8850,13798,115282,247840
2022-05-25 07:00:00,2022-05-25 08:00:00,18464,88,5830,7334,803,372,77420,9839,20999,141149,249324
2022-05-25 08:00:00,2022-05-25 09:00:00,18086,88,6405,7279,1005,372,94659,11494,28971,168359,254580
2022-05-25 09:00:00,2022-05-25 10:00:00,17753,88,9300,7314,551,374,106440,12581,36221,190622,257001
2022-05-25 10:00:00,2022-05-25 11:00:00,17501,85,17222,7274,569,373,110647,14280,43874,211825,259605
2022-05-25 11:00:00,2022-05-25 12:00:00,17390,84,22526,7267,589,372,110023,13655,51395,223301,255678
2022-05-25 12:00:00,2022-05-25 13:00:00,17402,84,24028,7259,527,372,104402,13914,57441,225429,250853
2022-05-25 13:00:00,2022-05-25 14:00:00,17523,84,25294,7295,459,372,93736,15327,62701,222791,247885
2022-05-25 14:00:00,2022-05-25 15:00:00,17794,82,17290,7303,598,372,76193,16592,66008,202232,242619
2022-05-25 15:00:00,2022-05-25 16:00:00,18264,86,4500,7248,784,372,52848,16912,62871,163885,239649
2022-05-25 16:00:00,2022-05-25 17:00:00,18793,95,7695,7303,521,372,29663,18551,61248,144241,237799
2022-05-25 17:00:00,2022-05-25 18:00:00,19073,97,16678,7250,802,372,11426,20544,53557,129799,233981
2022-05-25 18:00:00,2022-05-25 19:00:00,18946,102,20095,7313,716,372,1849,21353,51699,122445,224786
2022-05-25 19:00:00,2022-05-25 20:00:00,18571,105,17244,7338,683,372,7,21565,53651,119536,216618
2022-05-25 20:00:00,2022-05-25 21:00:00,18099,108,11674,7306,497,372,0,21118,62657,121831,203605
2022-05-25 21:00:00,2022-05-25 22:00:00,17677,108,7794,7332,636,372,0,20082,73416,127417,190373
2022-05-25 22:00:00,2022-05-25 23:00:00,17437,108,9740,7382,658,372,0,20272,81517,137486,181798
2022-05-25 23:00:00,2022-05-26 00:00:00,17483,108,6033,7320,588,372,0,19889,85548,137341,175599
2022-05-26 00:00:00,2022-05-26 01:00:00,17471,108,5218,7286,431,372,0,18796,88386,138068,172999
2022-05-26 01:00:00,2022-05-26 02:00:00,17406,108,4838,7292,262,372,0,18945,88345,137568,168654
2022-05-26 02:00:00,2022-05-26 03:00:00,17476,108,4496,7212,329,372,25,18375,86792,135185,167935
2022-05-26 03:00:00,2022-05-26 04:00:00,17648,108,4940,7170,272,372,1762,17817,81445,131534,164161
2022-05-26 04:00:00,2022-05-26 05:00:00,17948,108,5867,7192,323,372,11698,17230,77869,138607,167090
2022-05-26 05:00:00,2022-05-26 06:00:00,18070,105,7782,7160,386,372,29650,17195,78531,159251,180729
2022-05-26 06:00:00,2022-05-26 07:00:00,17897,100,11949,7155,411,372,51558,16891,81451,187784,195545
2022-05-26 07:00:00,2022-05-26 08:00:00,17726,98,19499,7134,275,372,71796,18199,76914,212013,204524
2022-05-26 08:00:00,2022-05-26 09:00:00,17445,96,20548,7161,258,372,82317,18726,71045,217968,209233
2022-05-26 09:00:00,2022-05-26 10:00:00,17374,93,24461,7155,249,372,85015,17420,79845,231984,213740
2022-05-26 10:00:00,2022-05-26 11:00:00,17243,92,26378,7149,269,372,85169,17194,84083,237949,209400
2022-05-26 11:00:00,2022-05-26 12:00:00,17089,91,24541,7169,259,372,82464,16263,74148,222396,201734
2022-05-26 12:00:00,2022-05-26 13:00:00,16994,88,26033,7152,352,372,80230,16140,70044,217405,195515
2022-05-26 13:00:00,2022-05-26 14:00:00,17169,88,24574,7184,433,372,74521,16867,68553,209761,192875
2022-05-26 14:00:00,2022-05-26 15:00:00,17402,88,20592,7165,492,372,63644,16417,73972,200144,193485
2022-05-26 15:00:00,2022-05-26 16:00:00,17743,88,11470,7098,538,372,46644,17211,81939,183103,195700
2022-05-26 16:00:00,2022-05-26 17:00:00,18228,91,9537,7089,606,372,26060,18317,82547,162847,198016
2022-05-26 17:00:00,2022-05-26 18:00:00,18664,92,16557,7005,620,372,9294,19080,73635,145319,196633
2022-05-26 18:00:00,2022-05-26 19:00:00,18837,95,24550,6989,853,372,1299,20763,63913,137671,190984
2022-05-26 19:00:00,2022-05-26 20:00:00,18745,101,22841,6977,535,372,10,22607,65695,137883,187563
2022-05-26 20:00:00,2022-05-26 21:00:00,18382,104,13970,6901,413,372,0,23814,75938,139894,181314
2022-05-26 21:00:00,2022-05-26 22:00:00,17938,104,11468,6891,410,372,0,22582,85809,145574,174977
2022-05-26 22:00:00,2022-05-26 23:00:00,17397,104,8505,6946,421,372,0,19977,91305,145027,169291
2022-05-26 23:00:00,2022-05-27 00:00:00,17183,108,8325,6893,410,372,0,16693,95626,145610,163956
2022-05-27 00:00:00,2022-05-27 01:00:00,17159,108,8312,6898,402,372,0,15942,95214,144407,161596
2022-05-27 01:00:00,2022-05-27 02:00:00,17235,108,11555,6871,371,372,0,16015,94399,146926,163897
2022-05-27 02:00:00,2022-05-27 03:00:00,17388,108,9455,6828,286,372,27,17294,90282,142040,167875
2022-05-27 03:00:00,2022-05-27 04:00:00,17847,108,8406,6755,238,372,1468,19312,82232,136738,176152
2022-05-27 04:00:00,2022-05-27 05:00:00,18471,104,18406,6764,337,372,9080,21329,80112,154975,196451
2022-05-27 05:00:00,2022-05-27 06:00:00,18631,101,19073,6863,343,372,23571,21217,84031,174202,213540
2022-05-27 06:00:00,2022-05-27 07:00:00,18239,98,9883,6887,496,372,42443,20426,90226,189070,227058
2022-05-27 07:00:00,2022-05-27 08:00:00,17583,94,9773,6877,273,372,59142,17027,95979,207120,231607
2022-05-27 08:00:00,2022-05-27 09:00:00,17235,91,18620,6854,365,372,73941,17317,98858,233653,237255
2022-05-27 09:00:00,2022-05-27 10:00:00,17073,88,22623,6819,198,372,88477,18258,92389,246297,243091
2022-05-27 10:00:00,2022-05-27 11:00:00,16972,88,27213,6792,198,372,97256,18354,90684,257929,242434
2022-05-27 11:00:00,2022-05-27 12:00:00,16973,86,28851,6811,230,372,100131,17598,86359,257411,234855
2022-05-27 12:00:00,2022-05-27 13:00:00,17039,84,27947,6775,449,372,98797,16900,78067,246430,230369
2022-05-27 13:00:00,2022-05-27 14:00:00,17121,84,26585,6733,640,372,89049,15501,86796,242881,226169
2022-05-27 14:00:00,2022-05-27 15:00:00,17345,84,22630,6694,597,372,71937,15668,99875,235202,226213
2022-05-27 15:00:00,2022-05-27 16:00:00,17733,86,16338,6661,464,372,51153,15115,112719,220641,226093
2022-05-27 16:00:00,2022-05-27 17:00:00,18137,89,11582,6667,557,372,29734,16483,125390,209011,223146
2022-05-27 17:00:00,2022-05-27 18:00:00,18455,92,16559,6619,683,372,12085,16171,120643,191679,218516
2022-05-27 18:00:00,2022-05-27 19:00:00,18497,96,22886,6600,514,372,2408,17063,109562,177998,211397
2022-05-27 19:00:00,2022-05-27 20:00:00,18365,96,22786,6581,439,372,28,18003,106674,173344,205260
2022-05-27 20:00:00,2022-05-27 21:00:00,18104,99,17547,6545,407,372,0,18116,102253,163443,193048
2022-05-27 21:00:00,2022-05-27 22:00:00,17758,102,10809,6504,331,373,0,17460,103410,156747,181311
2022-05-27 22:00:00,2022-05-27 23:00:00,17358,104,6005,6505,220,376,0,17358,100516,148442,172330
2022-05-27 23:00:00,2022-05-28 00:00:00,17247,104,6937,6483,194,376,0,16357,99824,147522,166231
2022-05-28 00:00:00,2022-05-28 01:00:00,17176,104,7341,6435,334,376,0,15413,96770,143949,164093
2022-05-28 01:00:00,2022-05-28 02:00:00,17169,104,7568,6385,343,376,0,15392,94879,142216,163364
2022-05-28 02:00:00,2022-05-28 03:00:00,17258,104,7043,6365,325,376,38,15815,94742,142066,163090
2022-05-28 03:00:00,2022-05-28 04:00:00,17511,107,7872,6336,380,376,2245,16823,94160,145810,165855
2022-05-28 04:00:00,2022-05-28 05:00:00,17889,108,9826,6342,391,376,12703,16312,97152,161099,175718
2022-05-28 05:00:00,2022-05-28 06:00:00,17934,108,6999,6370,334,376,33400,17143,93020,175684,187274
2022-05-28 06:00:00,2022-05-28 07:00:00,17861,108,7332,6416,288,376,58612,18090,87910,196993,201809
2022-05-28 07:00:00,2022-05-28 08:00:00,17705,105,12535,6425,235,376,77616,17113,86130,218240,212915
2022-05-28 08:00:00,2022-05-28 09:00:00,17434,104,20042,6423,275,376,90333,13636,85431,234054,218459
2022-05-28 09:00:00,2022-05-28 10:00:00,17300,101,23912,6416,424,376,99937,13761,79190,241417,221206
2022-05-28 10:00:00,2022-05-28 11:00:00,16954,100,25100,6368,472,376,102947,14043,70482,236842,217803
2022-05-28 11:00:00,2022-05-28 12:00:00,17118,100,25281,6419,471,376,101347,13208,66000,230320,211020
2022-05-28 12:00:00,2022-05-28 13:00:00,17184,100,26877,6441,366,376,94801,12878,69332,228355,205316
2022-05-28 13:00:00,2022-05-28 14:00:00,17401,100,23056,6435,400,373,84621,14504,73391,220281,203990
2022-05-28 14:00:00,2022-05-28 15:00:00,17496,100,16360,6423,438,373,72651,17712,84308,215861,205000
2022-05-28 15:00:00,2022-05-28 16:00:00,17767,100,13671,6425,453,376,52404,22427,90615,204238,210609
2022-05-28 16:00:00,2022-05-28 17:00:00,18309,100,9255,6479,705,376,30869,21081,87206,174380,208198
2022-05-28 17:00:00,2022-05-28 18:00:00,18627,103,9556,6436,823,376,12927,21297,73770,143915,204026
2022-05-28 18:00:00,2022-05-28 19:00:00,18793,105,15403,6446,1332,376,2461,23575,61531,130022,194956
2022-05-28 19:00:00,2022-05-28 20:00:00,18745,109,17736,6426,1383,376,27,23726,53274,121802,189211
2022-05-28 20:00:00,2022-05-28 21:00:00,18576,112,13257,6356,1028,375,0,23439,48502,111645,181126
2022-05-28 21:00:00,2022-05-28 22:00:00,18264,115,7858,6271,1076,372,0,23586,46037,103579,171859
2022-05-28 22:00:00,2022-05-28 23:00:00,17843,116,6877,6285,1115,372,0,23186,42668,98462,162253
2022-05-28 23:00:00,2022-05-29 00:00:00,17700,116,6308,6229,1182,372,0,23111,38036,93054,155196
2022-05-29 00:00:00,2022-05-29 01:00:00,17606,119,7429,6208,614,372,0,23001,35729,91078,152425
2022-05-29 01:00:00,2022-05-29 02:00:00,17496,120,7316,6162,522,372,0,22599,34168,88755,149745
2022-05-29 02:00:00,2022-05-29 03:00:00,17107,120,5297,6112,503,372,40,22625,32542,84718,149809
2022-05-29 03:00:00,2022-05-29 04:00:00,17251,120,5220,6125,471,372,2139,22003,30844,84545,147614
2022-05-29 04:00:00,2022-05-29 05:00:00,17513,119,5484,6112,656,372,12287,22685,26039,91267,151504
2022-05-29 05:00:00,2022-05-29 06:00:00,17794,116,2830,6097,443,372,30067,21897,20053,99669,160586
2022-05-29 06:00:00,2022-05-29 07:00:00,18174,112,3070,6098,429,372,47991,21399,18982,116627,170661
2022-05-29 07:00:00,2022-05-29 08:00:00,18141,112,3795,6071,664,372,64102,21271,18903,133431,181051
2022-05-29 08:00:00,2022-05-29 09:00:00,18011,108,5044,6067,574,372,73665,22213,19113,145167,190842
2022-05-29 09:00:00,2022-05-29 10:00:00,18023,108,7125,6045,670,372,79331,20702,19332,151708,199784
2022-05-29 10:00:00,2022-05-29 11:00:00,17928,104,6728,5983,370,372,84662,19940,18923,155010,195907
