StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-04T06:00+00:00Z,2022-01-04T07:00+00:00Z,10YES-REE------0,MAW,B04,5894
2022-01-04T07:00+00:00Z,2022-01-04T08:00+00:00Z,10YES-REE------0,MAW,B04,6065
2022-01-04T08:00+00:00Z,2022-01-04T09:00+00:00Z,10YES-REE------0,MAW,B04,5786
2022-01-04T09:00+00:00Z,2022-01-04T10:00+00:00Z,10YES-REE------0,MAW,B04,5669
2022-01-04T10:00+00:00Z,2022-01-04T11:00+00:00Z,10YES-REE------0,MAW,B04,6176
2022-01-04T11:00+00:00Z,2022-01-04T12:00+00:00Z,10YES-REE------0,MAW,B04,6001
2022-01-04T12:00+00:00Z,2022-01-04T13:00+00:00Z,10YES-REE------0,MAW,B04,4892
2022-01-04T13:00+00:00Z,2022-01-04T14:00+00:00Z,10YES-REE------0,MAW,B04,4618
2022-01-04T14:00+00:00Z,2022-01-04T15:00+00:00Z,10YES-REE------0,MAW,B04,4525
2022-01-04T15:00+00:00Z,2022-01-04T16:00+00:00Z,10YES-REE------0,MAW,B04,4763
2022-01-04T16:00+00:00Z,2022-01-04T17:00+00:00Z,10YES-REE------0,MAW,B04,5042
2022-01-04T17:00+00:00Z,2022-01-04T18:00+00:00Z,10YES-REE------0,MAW,B04,5092
2022-01-04T18:00+00:00Z,2022-01-04T19:00+00:00Z,10YES-REE------0,MAW,B04,5110
2022-01-04T19:00+00:00Z,2022-01-04T20:00+00:00Z,10YES-REE------0,MAW,B04,4540
2022-01-04T20:00+00:00Z,2022-01-04T21:00+00:00Z,10YES-REE------0,MAW,B04,4374
2022-01-04T21:00+00:00Z,2022-01-04T22:00+00:00Z,10YES-REE------0,MAW,B04,3970
2022-01-04T22:00+00:00Z,2022-01-04T23:00+00:00Z,10YES-REE------0,MAW,B04,3740
2022-01-04T23:00+00:00Z,2022-01-05T00:00+00:00Z,10YES-REE------0,MAW,B04,3827
2022-01-05T00:00+00:00Z,2022-01-05T01:00+00:00Z,10YES-REE------0,MAW,B04,3598
2022-01-05T01:00+00:00Z,2022-01-05T02:00+00:00Z,10YES-REE------0,MAW,B04,3843
2022-01-05T02:00+00:00Z,2022-01-05T03:00+00:00Z,10YES-REE------0,MAW,B04,3749
2022-01-05T03:00+00:00Z,2022-01-05T04:00+00:00Z,10YES-REE------0,MAW,B04,3854
2022-01-05T04:00+00:00Z,2022-01-05T05:00+00:00Z,10YES-REE------0,MAW,B04,4156
2022-01-05T05:00+00:00Z,2022-01-05T06:00+00:00Z,10YES-REE------0,MAW,B04,4551
2022-01-05T06:00+00:00Z,2022-01-05T07:00+00:00Z,10YES-REE------0,MAW,B04,5251
2022-01-05T07:00+00:00Z,2022-01-05T08:00+00:00Z,10YES-REE------0,MAW,B04,5643
2022-01-05T08:00+00:00Z,2022-01-05T09:00+00:00Z,10YES-REE------0,MAW,B04,5774
2022-01-05T09:00+00:00Z,2022-01-05T10:00+00:00Z,10YES-REE------0,MAW,B04,5700
2022-01-05T10:00+00:00Z,2022-01-05T11:00+00:00Z,10YES-REE------0,MAW,B04,5613
2022-01-05T11:00+00:00Z,2022-01-05T12:00+00:00Z,10YES-REE------0,MAW,B04,6008
2022-01-05T12:00+00:00Z,2022-01-05T13:00+00:00Z,10YES-REE------0,MAW,B04,5940
2022-01-05T13:00+00:00Z,2022-01-05T14:00+00:00Z,10YES-REE------0,MAW,B04,6187
2022-01-05T14:00+00:00Z,2022-01-05T15:00+00:00Z,10YES-REE------0,MAW,B04,6741
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YES-REE------0,MAW,B04,7218
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YES-REE------0,MAW,B04,7452
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YES-REE------0,MAW,B04,7473
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YES-REE------0,MAW,B04,7414
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YES-REE------0,MAW,B04,7448
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YES-REE------0,MAW,B04,7384
2022-01-05T21:00+00:00Z,2022-01-05T22:00+00:00Z,10YES-REE------0,MAW,B04,6950
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YES-REE------0,MAW,B04,6170
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YES-REE------0,MAW,B04,5191
